OR,4/2/13,"Left Coast Cellars LLC, Rickreall, OR 97371",Worker died from head injuries after falling from a tractor.,Fatality,44.9311111,-123.2308333
LA,4/2/13,"Worknet Staffing, Leesville, LA 71446",Employee died while riding as a passenger in a delivery vehicle that collided with an 18-wheel truck.,Fatality,31.1435194,-93.260998
FL,4/1/13,"Emerald Construction Corp., Sunny Isles Beach,  FL 33160",Employee died after falling 30 feet to the ground while securing 2x4s to a wall.,Fatality,25.9428707,-80.1233802
MN,4/1/13,"Hedge & Herberg Inc.,  Ortonville, MN 56278",Worker died from burns after the semi-trailer he was working on caught fire.  ,Fatality,45.3047822,-96.4450624
TX,4/1/13,"Jerry's Rentals & Specialties Co. Inc., Lopez Well #11 Encino  TX 78353",Worker died from pressure of a blow out that occurred during an oil field stump test.,Fatality,26.9361628,-98.1352829
AR,3/31/13,"Precision Surveillance Corporation, Russellville,  AR 72802",Employee killed after being struck by a collapsing crane.,Fatality,35.2784173,-93.1337856
CA,3/30/13,"M&C Motorcycles,  Long Beach, CA 90802",Worker died after being struck by vehicle while testing repaired motorcycle.,Fatality,33.7415317,-118.1941785
IL,3/28/13,"IL State Police - District #15, Northbrook, IL 60062",Worker died after being struck by semi-truck while assisting a motorist.  ,Fatality,42.1275267,-87.8289548
OH,3/28/13,"Kimble Mixer Company, Philadelphia, OH 44663",Employee died after a presumed fall.,Fatality,40.4602299,-81.4498717
OK,3/27/13,"Becco Contractors Inc., Tulsa, OK 74145",Employee died after being struck by vehicle.,Fatality,36.1026614,-95.8828751
VA,3/27/13,"Craft Machine Works, Inc.,  Hampton, VA 23661",Worker died when caught between a vertical door counterweight and support structure.,Fatality,37.0044373,-76.3810922
OK,3/26/13,"Ardagh Glass Inc., Henryetta, OK 74437",Employee died from injuries after being crushed by a forklift.,Fatality,35.4398261,-95.9819429
TX,3/26/13,"BBG Services, Corpus Christi, TX 78414",Employee died when trench collapsed and crushed him.,Fatality,27.6474296,-97.3624598
NV,3/26/13,"Duplo USA Corporation, Henderson, NV 89002",Worker died after vehicle collided with another on interstate highway.,Fatality,35.9607337,-114.939821
TX,3/25/13,"Juan Betancourt-Duran, Katy, TX 77494",Employee died after being struck by falling wall.,Fatality,29.7857853,-95.8243956
NJ,3/24/13,"Newark Brothers Inc., Newark, NJ 07103",Employee shot and killed during altercation between restaurant patrons.,Fatality,40.7383636,-74.197388
IA,3/23/13,"Magnussen Brothers Inc., Fostoria, IA 51340",Worker crushed and killed after bales of corn stalk fell on him.,Fatality,43.246146,-95.1549361
NY,3/22/13,"S. McClain Stone Company, Vestal, NY 13850",Employee struck and killed by forklift.,Fatality,42.0636938,-76.01598
CA,3/19/13,"Freeman LP Corp, Long Beach, CA 93584",Worker died from injuries after falling 11 feet from scaffold.,Fatality,34.7,-118.14
CA,3/18/13,"Astro Aluminum Treating Company, South Gate, CA 90280",Worker crushed and killed after a stack of cylinder racks fell on him.,Fatality,33.954737,-118.2120161
SC,3/18/13,"Boeing, North Charleston, SC 29418",Worker died after falling 30 feet from a mobile scaffold.  ,Fatality,32.873095,-80.0369628
IN,3/18/13,"Parker Integrated Sealing Systems, Ligonier, IN 46767",Worker electrocuted while repairing light fixture.,Fatality,41.4658824,-85.5874848
TX,3/18/13,"Patriot Drilling LLC, Orla, TX 79770",Employee struck and killed by pipe at drilling rig site.,Fatality,31.8247936,-103.9085393
PA,3/18/13,"The Clubs at Colonial Ridge, Harrisburg, PA 17112",Employee struck and killed by tree he was cutting down.,Fatality,40.3416765,-76.8028933
FL,3/17/13,"Reedy Creek Energy Services Inc., Lake Buena Vista, FL 32830",Employee died after falling from scaffold.,Fatality,28.393087,-81.5262121
MI,3/17/13,"White Pigeon Paper Co., White Pigeon, MI 49099",Worker died after falling into a pulper while welding equipment.,Fatality,41.7801683,-85.6230675
IL,3/16/13,"Thornton's Gas Station, Streamwood, IL 60107",Employee killed after robbery at gas station.,Fatality,42.0255827,-88.1784085
WA,3/15/13,"Thompson Metal Fab Inc., Vancouver, WA 98668",Worker crushed and killed when steel wing wall collapsed.,Fatality,45.6405989,-122.6234603
IA,3/14/13,"Schneider Milling Inc., Waverly, IA 50677",Two workers died from possible carbon monoxide exposure after entering a grain bin to unclog an auger.,Fatality,42.7272032,-92.4668511
IN,3/13/13,"NLMK Indiana Portage, IN 46368",Workers were diagnosing Joslyn switch that was supposedly locked-out.  Circuit completed and voltage went through meter resulting in an arc flash. Three workers were hospitalized with burns.,Catastrophe,41.5758707,-87.1761455
CA,3/13/13,"Prime Wheel Corp., Harbor City, CA 90248",Worker killed after being caught between hoist and plating tank. ,Fatality,33.8658064,-118.2935891
LA,3/13/13,"River Parish Maintenance Inc., Norco, LA 70079",Worker died after being crushed by cylinders that rolled off fork-truck.,Fatality,29.9990924,-90.4123042
CA,3/13/13,"TIC dba The Industrial Company, Bakersfield, CA 93308",Worker died from injuries when forklift overturned and rolled down hill.  ,Fatality,35.3732921,-119.0187125
CA,3/12/13,"Upper Valley Disposable Services Inc., St. Helena, CA 94574",Worker was struck by company truck and dragged approximately 200-300 feet.  Worker was pronounced dead at scene.,Fatality,38.5052429,-122.4703868
NJ,3/11/13,"Harris Camden Realty Inc., Camden, NJ 08104",Employee died after falling through roof opening onto steel landing. ,Fatality,39.9175385,-75.1136721
KS,3/11/13,"Rieke Grading, Shawnee Mission, KS 66227",Worker died when the pump truck he was welding exploded.,Fatality,38.97346,-94.8740636
NC,3/8/13,"J Flores Roofing Inc., Oak Ridge, NC 27310",Worker died from fatal fall while repairing roof at residential house.,Fatality,36.1734694,-79.9889277
WV,3/7/13,"Apple Valley Waste Services, Gerrardstown, WV 25420",Worker struck and killed by vehicle while collecting trash.,Fatality,39.3703778,-78.0955563
IL,3/6/13,"Hudson Community FPD - Main Station Hudson, IL 61748",Five workers hospitalized after being struck by a trailer carrying automobiles.,Catastrophe,40.6058688,-88.9872965
IL,3/6/13,"Hudson Community FPD - Main Station, Hudson, IL 61748",Worker killed after being struck by a trailer carrying automobiles.,Fatality,40.6058688,-88.9872965
IN,3/6/13,"Purina Animal Nutrition, Evansville, IN 47711",Worker suffocated after becoming trapped in man lift.,Fatality,37.9715592,-87.5710898
TX,3/6/13,"Schlitterbahn Beach Resort Management LLC, South Padre Island, TX 78597",Worker killed after being caught between the gate of a wave pool he was repairing.,Fatality,26.1118401,-97.1681257
TX,3/4/13,"Gin-Spen Inc., Andrews, TX 79714",Worker died from head injuries after falling from back of pickup truck.,Fatality,32.3187158,-102.5457155
WA,3/1/13,"GB Auctions, Inc., Spokane, WA 99219",Worker died of CO poisoning emitted after gas-powered generator used inside trailer failed.,Fatality,47.6273664,-117.5132883
TN,2/28/13,"Charles Blalock and Sons Inc.,  White Pine, TN 37890",Worker struck and killed by tractor trailer at construction site.,Fatality,36.1086111,-83.2919444
UT,2/26/13,"Gardner Brothers Drilling Inc., Beaver, UT 84725",Worker struck and killed by pipe that came loose during drilling.,Fatality,37.5393984,-113.8822686
CA,2/26/13,"Gilles & Audrey FleuryTrust, Anaheim, CA 92802",Worker died after falling 14 feet to concrete on construction site.,Fatality,33.8124094,-117.9192679
UT,2/26/13,"Penhall Co, Brigham City, UT 84302",Worker crushed and killed when a section of building's roof collapsed during demolition operations.,Fatality,41.5102129,-112.0155015
PA,2/25/13,"CSC Sugar LLC, Fairless Hills, PA 19030",Employee killed after falling into a sugar hopper.,Fatality,40.1795537,-74.8551644
CA,2/25/13,"J.G. Boswell Company, Bakersfield, CA 93311",Worker drowned after accident caused vechicle to land in canal.,Fatality,35.3732921,-119.0187125
WV,2/25/13,"Pete Gould & Sons Inc., Ellenboro, WV 26346",Employee struck and killed by falling tree.,Fatality,39.2645232,-81.0562217
OH,2/25/13,"Sidewinder Drilling, Carrollton, OH 44615",Worker killed when struck by drilling equipment.,Fatality,40.5728403,-81.0856532
LA,2/24/13,"Turner Specialty Services LLC, Darrow, LA 70725",Employee crushed and killed by conveyor belt rollers undergoing maintenance.,Fatality,30.13806,-90.9677301
NJ,2/22/13,"Saddai Inc., Perth Amboy, NJ 08861",Employee was struck and killed by vehicle while making a delivery.,Fatality,40.5067723,-74.2654234
WV,2/21/13,"Best Logging, Rock Castle, WV 25245",Employee killed by a falling tree during tree felling operations.,Fatality,38.7066398,-81.7458845
NV,2/21/13,"Desert Cab, Inc., Las Vegas, NV 89109",Taxi driver was killed after being struck from behind by another vehicle causing the car to catch fire.,Fatality,36.128561,-115.1711298
PA,2/21/13,"Donald L. Shirey Lumber Company Inc, Rimersburg, PA 16248",Worker struck and killed by falling tree.,Fatality,41.0414525,-79.5031005
LA,2/20/13,"Cactus Wellhead, Bossier City, LA 71111",Employee killed by falling  equipment during unloading operations.,Fatality,32.5159852,-93.7321228
MI,2/20/13,"Slone Builders, Inc., White Lake, MI 48386",Worker was killed when nail from a nail gun struck him in the eye.,Fatality,42.6489461,-83.4750241
TX,2/20/13,"Tex-Lee Operating Company, Giddings, TX 78942",Oil rig worker killed when a counter-weight fell 65 feet on him during a rig shutdown.,Fatality,30.1827159,-96.936371
OH,2/19/13,"Day Zimmer NPS, Perry, OH 44081",Employee died from head injuries after falling off scaffolding.,Fatality,41.7603259,-81.1409322
MO,2/19/13,"JJ's Restaurant, Kansas City, MO 64112",Employee killed in a natural gas explosion.,Fatality,39.0379444,-94.5985613
OK,2/18/13,"Cat Spec Ltd., Ardmore, OK 73402",Employee died while working in a confined space at a crude oil refinery.,Fatality,34.1742611,-97.1436254
MI,2/18/13,"Summit Roofing, LLC, Howell, MI 48855",Worker died after falling 25 feet from roof while installing insulation.,Fatality,42.6072552,-83.9293952
NJ,2/17/13,"Hydro-Marine Construction Inc., South Amboy, NJ 08879",Employee crushed and killed by excavator bucket.,Fatality,40.4778838,-74.290702
LA,2/16/13,"G&H Steel, New Orleans, LA 70119",Employee died after falling 18 feet from a roof support beam.,Fatality,29.9798109,-90.0793488
WV,2/15/13,"Central Environmental Services, Flemington, WV 26181",Employee died after an explosion occurred while he was checking levels on a 400 barrel brine water holding tank.,Fatality,39.1995786,-81.6802054
FL,2/13/13,"Professional Service Industries Inc., Belle Glade, FL 33430",Employee died after being thrown from and run over by bulldozer.,Fatality,26.6845104,-80.6675577
FL,2/13/13,"SCC Cabinets Inc., Wellington, FL 33414",Worker died after falling 30 feet while unloading tools from forklift.,Fatality,26.6374761,-80.2432839
OK,2/11/13,"Burns Paving Company Inc., Oklahoma City, OK 73105",Employee died after being struck by a vehicle moving in reverse on the worksite.,Fatality,35.5208639,-97.5057737
FL,2/11/13,"HSA Consulting Group Inc., Pensacola, FL 32503",Employee struck and killed by vehicle while conducting a traffic study.,Fatality,30.4580512,-87.2170395
TX,2/9/13,"Air Liquide USA, La Porte, TX 77572",Employee died in a facility explosion.,Fatality,29.6522775,-95.0272701
TX,2/9/13,"Ironrock Resources Inc. Pampa, TX 79065",Employee died when he fell while cutting away a conveyor that was attached to a building.,Fatality,35.5361559,-100.9598709
HI,2/8/13,"YJF Company dba New Star Design, Honolulu, HI 96813",Worker died from injuries sustained after falling off a two-stage scaffold.,Fatality,21.3136151,-157.8480364
CA,2/7/13,"Riverside Police Department, Riverside, CA 92522",A patrol officer was killed in the line of duty after being ambushed by gunfire.,Fatality,33.9781315,-117.3750327
IL,2/6/13,"Bodine Services of Decature Inc., Decature, IL 62526",Employee died after being crushed between dislodged material he was cleaning and an I-beam.,Fatality,39.9049392,-88.9892448
IL,2/6/13,"General Iron Industries Inc., Chicago, IL 60616",Welder died from injuries sustained when a steel wall fell on him.,Fatality,41.8403395,-87.6137011
NY,2/5/13,"Sweyolakan Farms, Ithaca, NY 14850",Dairy farm worker crushed and killed by auger.,Fatality,42.4439614,-76.5018807
IL,2/5/13,"Thiems Construction Company Inc., Maryville, IL 62062",Employee was electrocuted when a downed electrical powerline came into contact with the concrete truck he was operating.,Fatality,38.7244997,-89.9572444
KS,2/4/13,"Midwest Construction Co Inc., Burlington, KS 66839",Employee died when the crane he was operating tipped over and crushed him.,Fatality,38.1944667,-95.7427641
NY,2/1/13,"Buffalo Sweeping Compound Inc., Buffalo, NY 14210",Employee died after being crushed by the payload arm of a powered industrial truck.,Fatality,42.8671413,-78.8297701
NY,2/1/13,"LT Disposal Inc., Leicester, NY 14481",Employee died after being caught between two trucks.,Fatality,42.7720066,-77.8966709
NY,2/1/13,"NYCPD - Bkyn North Narcotics, Brooklyn, NY 11207",Worker died from heart attack determined to be work-related during a narcotics operation.  ,Fatality,40.6655101,-73.8918897
ND,1/31/13,"Heller Casing Service Inc., Watford City, ND 58854",Employee died after being crushed by the equipment he was operating.,Fatality,47.8022412,-103.2832467
MN,1/31/13,"Southern Minnesota Beets Cooperative Renville, MN 56284",Worker was fatally struck by a pay loader while walking from one building to another.,Fatality,44.7891264,-95.2116731
MS,1/29/13,"Container Solutions Inc., Mantachie, MS 38855",Employee died after being crushed between a semi-trailer and a loading dock.,Fatality,34.3242707,-88.4911595
NE,1/29/13,"Farmers Cooperative Company, Talmage, NE 68448",Employee died after being struck by a grain truck.,Fatality,40.5305564,-96.0216723
TN,1/25/13,"Quality Services LLC, Memphis, TN 38106",Worker died after being struck by a tractor trailer truck while changing a tire.,Fatality,35.0938053,-90.1214235
FL,1/25/13,"Shores Construction Inc., Horseshoe Beach, FL 32648",Employee died after falling 135 feet from a water tower.,Fatality,29.4413454,-83.2873551
NY,1/24/13,"Abacus Building Innovations Inc., Astoria, NY 11103",Employee died after falling 15 feet onto a metal floor joist and concrete foundation.,Fatality,40.7633726,-73.9109977
MI,1/24/13,"Grosse Ile Township, Grosse Ile, MI 48138",Worker died after becoming trapped in a trench during excavation operations.,Fatality,42.1255341,-83.1488186
CA,1/24/13,"H.B. Gills Inc., Cutler, CA 93615",Worker died after being crushed between a tractor tire and the ground after falling from the vehicle.,Fatality,36.5232833,-119.2867823
OR,1/24/13,"Miracle Method of Portland LLC, Portland, OR 97220",Worker succumbed to injuries sustained from a chemical exposure while resurfacing a bathtub in a small bathroom with little air ventilation.,Fatality,45.5517361,-122.5522483
FL,1/24/13,"Moss Transportation Services, Belle Glade, FL 33430",Employee died after being crushed between a semi-truck and a loading dock.,Fatality,26.6845104,-80.6675577
MA,1/23/13,"C.J. Mabardy Inc., Cambridge, MA 02138",Employee died from injuries sustained from being crushed by the bulldozer he was working on.,Fatality,42.3803274,-71.1389101
MI,1/23/13,"John Miller Construction, Coldwater, MI 49036",Worker died after falling off a roof.,Fatality,41.9403263,-85.0005215
PA,1/22/13,"Eaton Corporation, Pittsburgh, PA 15213",Employee electrocuted while performing upgrades to a campus electrical distribution switchgear.,Fatality,40.4379259,-79.9556424
NY,1/21/13,"Gao's Construction Corp., Port Jefferson, NY 11777",Employee died from injuries sustained after falling from a ladder and being struck by falling metal awning.,Fatality,40.9464875,-73.0692732
PR,1/21/13,"LPC & D Inc., Rio Grande, PR 00745",One worker was killed and two were hospitalized when a crane overturned and the basket fell 40 feet during maintenance operations on a highway bridge.,Fatality,18.3450502,-65.8322841
IN,1/20/13,"Rea Magnet Wire, Fort Wayne, IN 46803",Worker succumbed to injuries sustained after falling from a seven-foot platform.,Fatality,41.0714692,-85.1012477
ND,1/19/13,"Haliburton Inc., Watford City, ND 58854",Worker was killed after being struck by a steel valve under 4100 psi of pressure during fracking operations.,Fatality,47.8022412,-103.2832467
NC,1/18/13,"Quality Plus Gas Station, Sylva, NC 28779",Gas station worker died from brain damage sustained after being overcome by gas fumes.,Fatality,35.3737111,-83.2259803
NC,1/18/13,"Reynolda House Inc., Winston-Salem, NC 27106",Worker for an art museum died from sepsis after an object penetrated his foot.,Fatality,36.1426113,-80.3324514
SC,1/17/13,"County of Orangeburg Sawyerdale Collection, Orangeburg, SC 29112",Worker fell to his death after being hit by a compactor door.,Fatality,33.6317293,-81.0975397
TX,1/17/13,"Hatchett Roustabout Inc., Lamesa, TX 79331",Worker died from exposure to hydrogen sulfide after stepping into 5-foot-deep hole containing oil slush.,Fatality,32.7376001,-101.950992
MS,1/17/13,"Newt Davis LLC, Sardis, MS 38666",Employee died from injuries sustained from severe burns after coming in contact with a wood burning heater.,Fatality,34.4370511,-89.9159227
MI,1/17/13,"Turner Bean & Grain Inc., Turner, MI 48765",Worker died while removing railroad timber when the tractor he was using rolled on top of him.,Fatality,44.1425191,-83.7877644
NC,1/14/13,"Kaba Ilco Corporation, Forsyth, NC 27009",Worker crushed and killed when a cart carrying 2000 pounds of zinc tipped over on top of him.,Fatality,36.2299663,-80.0870155
WV,1/14/13,"Omni Energy and Seismic Services LLC, Fairview, WV 26570",Worker died after being ejected from a track buggy that fell down a hill.,Fatality,39.5925816,-80.2475787
WA,1/11/13,"C & L Lockers, Connell, WA 99326",Worker operating an off-road vehicle died after being struck from behind by another vehicle.,Fatality,46.6634733,-118.8611117
WA,1/11/13,"C&L Lockers, Connell, WA 99326",Worker died while riding in an off-road vehicle when the vehicle was struck from behind by another car on the highway.,Fatality,46.6634733,-118.8611117
OK,1/11/13,"Compos Roofing, Oklahoma, OK 73134",Employee died after falling 19 feet while working on an apartment rooftop.,Fatality,35.6172679,-97.5734783
NJ,1/11/13,"Luis Colorado, Newark, NJ 07105",Employee died after being crushed between a truck chassis and a container wall inside a parking garage.,Fatality,40.7231264,-74.1416127
TX,1/11/13,"Xceed Resources, El Paso, TX 79905",Employee was struck and killed by a hit-and-run driver while working along an interstate access road.,Fatality,31.7699019,-106.4229199
CA,1/10/13,"Ace Hardware, Vallejo, CA 94589",Worker died when a big rig struck another vehicle and fell off a ramp.,Fatality,38.1457572,-122.2710602
NJ,1/10/13,"H. William Paving LLC, Fairfield, NJ 07004",Employee died after being caught between a truck's dump body and frame.,Fatality,40.8837406,-74.3059959
NM,1/10/13,"Mesa Wells Service LP, Jal, NM 88252",Worker died when brakes on the blocks failed and the tubing he was pulling from a well struck and knocked him from a platform.,Fatality,32.1131814,-103.1935127
TX,1/7/13,"Smith Pipe & Supply LP, Abilene, TX 79606",Employee died after being crushed between a 500-pound barrel-tank and a tractor trailer during loading.,Fatality,32.4487364,-99.7331439
CA,1/5/13,"Ben's Gardening Services, Torrance, CA 90501",Worker electrocuted while trimming pine tree branches at 25 feet when his pruning shears contacted an overhead electrical cable.,Fatality,33.8291867,-118.3169714
AR,1/5/13,"Terex Services North America, Blytheville, AR 72315",Employee died after falling 30 feet from an overhead crane while performing maintenance work.,Fatality,35.9272953,-89.9189753
NC,1/4/13,"American Cable & Rigging Supply Inc., Asheville, NC 28801",Worker died after falling eight feet when the core drilling machine he was using hit rebar.,Fatality,35.5927461,-82.5564559
OK,1/4/13,"Latshaw Drilling & Exploration LLC, Reydon OK 73660",Worker died after falling 30 feet while removing equipment during drilling operations.,Fatality,35.6536584,-99.9190017
KY,1/4/13,"Tom Lane Contractors, Hebron, KY 41048",Worker died after falling 20 feet while working on the steps of a second floor landing.,Fatality,39.0661472,-84.7031888
WA,1/4/13,"WS Consulting & Construction Inc., Mount Vernon, WA 98273",Worker died after falling 80 feet from a cellular tower.,Fatality,48.421216,-122.3340474
OH,1/3/13,"Landrum Construction, Cincinnati, OH 45011",Employee died after falling 10 feet through the floor while performing residential framing operations.,Fatality,39.4296413,-84.5117321
LA,1/2/13,"Universal Cable Systems Inc., White Castle, LA 70788",Cable service worker died after falling from a ladder.,Fatality,30.1699194,-91.1470487
AL,12/31/12,"Strickland Tree Service, Phenix City, AL 36870",Employee was fatally crushed while performing maintenance on a dump truck.,Fatality,32.477563,-85.1375645
LA,12/28/12,"James Construction Group, Geismar, LA 70734",Construction worker died after falling 12 feet from a ladder.,Fatality,30.2193468,-91.0065088
NY,12/28/12,"RL Construction & Restoration Inc., Elmont, NY 11003",Employee died from injuries sustained after falling from a residential roof.,Fatality,40.700936,-73.712909
KY,12/27/12,"Grayhawk LLC, Phelps, KY 41553",Worker fell 18 feet from scaffold hitting post with left leg.  Worker was hospitalized but succumbed to injuries and died. ,Fatality,37.5144292,-82.1531954
MN,12/27/12,"Pope Douglas Solid Waste, Alexandria, MN 56308",Worker was crushed by a compactor after pressure developed during repairs.,Fatality,45.8683422,-95.3729504
CA,12/27/12,"Western & Fourth Car Wash, Los Angeles, CA 90020",Worker died from injuries sustained after being struck by a vehicle operated by another worker while exiting the car wash tunnel.,Fatality,34.0655627,-118.3096648
TX,12/26/12,"Justino Rodriguez, Houston, TX 77031",Employee died after falling 20 feet from a scaffold while framing a hotel window.,Fatality,29.6558257,-95.5459787
CA,12/24/12,"Alpine Meadows, Tahoe City, CA 96145",Worker died following injuries sustained from being caught in an avalanche.,Fatality,39.1384824,-120.1647036
MA,12/24/12,"Ken Plante's Tree Removal, Haverhill, MA 01830",Worker died after a large tree limb fell and crushed him.,Fatality,42.7935917,-71.0378909
NY,12/24/12,"W Webster Fire Department, Webster, NY 14580",Two workers were killed and two others were critically injuried after being shot while responding to a reported car and house fire.,Fatality,43.2036268,-77.4984246
NC,12/23/12,"Jerry Dean Oxendine, Edith H. Oxendine, Jerry Dean Oxendine II dba 710 Dragstrip,                                                                    Rowland, NC 28383",Worker died from burns suffered during a grease fire and explosion at fast-food restaurant.,Fatality,34.5365518,-79.2914306
OH,12/19/12,"Witmer's Inc., North Lima, OH 44452",Employee died after falling 20 feet from a roof.,Fatality,40.93262,-80.6659842
MS,12/18/12,"Hattaway Brothers Inc., Columbus AFB, MS 39701",Worker electrocuted while working on overhead power lines.,Fatality,33.4521847,-88.5371958
WV,12/18/12,"Mountain Vending Inc., Oak Hill, WV 25901",Employee died after being crushed by fork truck.,Fatality,37.9723339,-81.1487135
WV,12/16/12,"Precision Pipeline, Bethany, WV 26032",Worker killed when a section of pipeline crashed through the windshield of the excavator he was operating.,Fatality,40.205627,-80.5567384
FL,12/15/12,"Groves Building and Design LLC, Palm Beach, FL 33480",Employee was struck and impaled by wood ejected from a table saw.,Fatality,26.7056206,-80.0364297
NY,12/15/12,"Kennedy Valve, A Division of McWane, Elmira, NY 14901",Employee crushed by machinery while making repairs to a hydraulic tabletop.,Fatality,42.0897965,-76.8077338
MI,12/15/12,"Sodecia Sterling Heights, MI 48314",Worker was crushed to death when the robot work cell he was working inside was struck from behind by a transfer robot.,Fatality,42.6055433,-83.0683519
NY,12/14/12,"American Forestry and Firewood LLC, Gloverville, NY 12078",Worker was killed after being struck by a tree during felling operations.,Fatality,43.1145329,-74.3822058
NY,12/14/12,"Canada Dry Bottling Co. of NY, NY, NY 10023",Driver fatally struck by passing motor vehicle while delivering beverages from a truck to a supermarket.,Fatality,40.782901,-73.854313
NY,12/14/12,"Premium Mulch & Materials, Coram, NY 11727",Employee died after being struck by a payloader.,Fatality,40.8818158,-72.9992013
PA,12/12/12,"S & T Tree Services, Windsor, PA 17366",Worker died when a tree fell onto his legs during tree cutting operations.,Fatality,39.9162109,-76.5844107
NY,12/12/12,"The Home Depot, Commack, NY 11725",Employee died after falling from a truck.,Fatality,40.8423531,-73.3122845
OH,12/12/12,"Veteran's Health Adminstration, Parma, OH 44130",Volunteer employee died from injuries after tripping and falling over a motorized scooter.,Fatality,41.4047742,-81.7229086
MO,12/12/12,"YRC Freight, Kansas City, MO 64129",Employee killed when crushed between a loading dock and a freight container.,Fatality,39.0577566,-94.4902774
NY,12/11/12,"East End Environmental Services Corp., Mastic Beach, NY 11951",Employee died when a storage tank he was cutting exploded.,Fatality,40.7667655,-72.8520476
WA,12/11/12,"Genie Industries Inc., Moses lake, WA 98837",Worker was crushed to death between a lift mast tube and a paint cart when the tube fell.,Fatality,47.1301417,-119.2780771
IA,12/11/12,"Hawkeye Paving Corporation, Davenport, IA 52807",Worker was shaping a hill with dozer when the vehicle tipped over and crushed him.,Fatality,41.6100065,-90.5163312
FL,12/10/12,"Napoleon Boneparte Ballard III, Middleburb, FL 32068",Tow truck operator was fatally crushed when a vehicle was shifted from park into neutral.,Fatality,30.0700179,-81.8879884
