KS,10/29/2011,"Kansas Grain Inspection Services, Inc., Atchison, KS 66002","Two workers were killed while performing grain inspection services at a grain elevator when an explosion occurred.",Unknown,39.5630521,-95.1216356
TN,10/30/2011,"Yorkville Gin Company, Yorkville, TN 38389","Worker was crushed by a lift box while fixing a hydraulic leak on a press.",Unknown,36.1017662,-89.1223567
IL,10/31/2011,"BJB Properties, Chicago, IL 60657","Worker was found unresponsive in a stairwell of the building where he worked.",Unknown,--,--
NY,11/1/2011,"Avalon Commons, Smithtown, NY 11787","Worker pumping sludge out of a sewage treatment tank died after falling into tank.",Unknown,40.8511731,-73.1691224
TX,11/1/2011,"Exterran, Houston, TX 77086","Worker inspecting a large gas compressor fan was crushed when the fan fell on him.",Unknown,29.9179181,-95.4882679
LA,11/1/2011,"Shintech Louisiana, LLC, Plaquemine, LA 70710","Worker was crushed by a 15-ton crane.",Unknown,30.3547547,-91.2650349
TX,11/1/2011,"Tree Solution Incorporated, Houston, TX 77069","Worker died after he was hit by a falling tree.",Unknown,29.991318,-95.5249863
IN,11/2/2011,"Ivy Tech Community College, Lafayette, IN 47903","Worker fell while climbing tower.",Unknown,40.383657,-86.8397033
TN,11/2/2011,"United Elevator Services, LLC, Memphis, TN 38103","Mechanic was crushed between elevator and hoistway while riding on top of elevator's cab.",Unknown,35.1543632,-90.0606637
WI,11/3/2011,"Gordys Pump Service, Spring Valley, WI 54767","Worker connecting a newly installed pipe line inside of a trench died when the trench caved in.",Unknown,44.8452432,-92.2387957
MO,11/3/2011,"Paul Mueller Company, Springfield, MO 65802","Worker serving as a spotter was crushed between a truck and tractor trailer.",Unknown,37.2089572,-93.2922989
PA,11/3/2011,"WS Packaging Group, Inc., Franklin, PA 16323","Worker using a flammable solvent to clean a mixer blade was killed when a piece of equipment ignited the solvent, causing a flash fire.",Unknown,41.3978358,-79.8314437
CA,10/7/2011,"Agustin Valladares Tree Trimming, Thousand Oaks, CA 91361","Tree trimmer died from head injuries after falling 30 feet from a tree.",Unknown,34.1384626,-118.8946309
NY,10/13/2011,"West New York Restoration of CT, Inc., New York, NY 10019","Worker installing a fall protection safety line died after touching a live wire while on a ladder and falling 92 feet.",Unknown,40.7686973,-73.9918181
PA,10/25/2011,"Yubas Construction, Johnstown, PA 15906","Worker died from head and spinal injuries after falling 20 feet from a roof.",Unknown,40.3267407,-78.9219698
UT,10/26/2011,"Dennis Stearns Concrete, Vernal, UT 84078","Worker lifting a 21-foot pipe died from head trauma after the pipe fell and hit his head.",Unknown,40.4555157,-109.5287479
CA,10/28/2011,"Dependable Highway Express Inc., Los Angeles, CA 90023","Worker died after falling off dock while trying to stop an out of control forklift.",Unknown,34.0224471,-118.2000277
PA,10/28/2011,"J.J. Tree Service and Landscaping, Monroeville, PA 15146","Worker died when he suffered a severe laceration to his leg while cutting tree branches.",Unknown,40.4211798,-79.7881024
IN,11/1/2011,"Indianapolis Logistics LLC, Indianapolis, IN 46219","Maintenance worker received fatal injuries in electric pallet jack accident.",Unknown,39.7803581,-86.0427626
NM,11/2/2011,"Western Dairy Transport, LLC, Portales, NM 88130","Worker was killed when strong winds caused the door of a transport trailer to strike him.",Unknown,34.1861922,-103.3343978
TX,11/3/2011,"S.J. Louis Construction of Texas Ltd., LLP., Fairview, TX 75069","Two workers performing maintenance work on a sewer line died from exposure to a hazardous atmosphere after entering a manhole.",Unknown,33.1578952,-96.6316593
AK,11/3/2011,"Trucano Construction Company, Juneau, AK 99801","Worker loading construction equipment died when he was caught between a toppled crane and a railing off the deck barge.",Unknown,58.3019444,-134.4197222
MI,11/4/2011,"Sun Chemical Corporation, Muskegon, MI 49442","Worker was crushed by a 1,500 pound bag of pigment that fell on him.",Unknown,43.2341813,-86.2483921
PA,11/4/2011,"U-Haul International, Inc., Philadelphia, PA 19138","Worker was crushed underneath a portable storage container after the container tipped over.",Unknown,40.0542169,-75.1603752
NJ,11/5/2011,"American Biltrite, Inc., Moorestown, NJ 08057","Worker was crushed in a coating machine.",Unknown,39.9688817,-74.948886
MO,11/6/2011,"Midwest Coatings, LLC, Branson, MO 65616","Worker applying fire retardant material to steel beams of an apartment complex died after falling from the elevated platform.",Unknown,36.6436731,-93.2185144
CT,11/6/2011,"Suchocki & Son, Inc., Lisbon, CT 06351","Worker performing tree maintenance was run over and killed by an excavator.",Unknown,41.6038889,-72.0116667
CA,11/7/2011,"BND Transport LLC, Mantera, CA 95336","Worker disconnecting a garbage trailer from a tractor was killed when the tractor and trailer ran over him.",Unknown,37.8403398,-121.2053963
OK,11/7/2011,"Horizon Energy Services, Foraker, OK 74652","Worker on an oil/gas well drilling rig was struck and killed by a block that fell to the rig floor.",Unknown,36.8722646,-96.5655742
MA,11/7/2011,"Horn Packaging Corporation, Lancaster, MA 01523","Worker died after becoming entangled in the unguarded shaft of a gluing machine.",Unknown,42.4556452,-71.6731242
PR,11/7/2011,"OAS Rigging Crane Corp, Mayaguez, PR 00680","Worker cutting a beam to a water tank was killed when the tank fell on him.",Unknown,18.2013463,-67.1451517
WI,11/8/2011,"Brillion Iron Works, Brillion, WI 54110","Worker adjusting a limit switch on a molding machine died after he was struck by the machine and fell 6 feet to the floor.",Unknown,44.1772137,-88.0642658
OH,11/10/2011,"Kokosing Construction Company, Inc., Brecksville, OH 44141","Worker setting up a traffic control board was struck and killed by a semi-truck.",Unknown,41.3197763,-81.6267904
NY,10/8/2011,"Built Rite Contracting Corp., New York, NY 10021","Worker was struck and killed by his unoccupied truck as it rolled to the bottom of an incline.",Unknown,40.7700703,-73.9580246
NC,10/14/2011,"Six Forks Cinema, LLC, Raleigh, NC 27615","Worker fell at movie theater.",Unknown,35.8861371,-78.6455475
TN,10/15/2011,"Sergio Arroyo-Contreras dba SAC Hands, Gray, TN 37615","Employee fell approximately 18 feet from the roof of a frame residential structure, after striking his head on a trailer jack.",Unknown,36.4198258,-82.4765352
IL,10/22/2011,"North Star Cable Construction, Inc., Chicago, IL 60651","Worker servicing a cable line died after falling 15 feet to the concrete pavement.",Unknown,41.9024826,-87.7418842
MI,10/24/2011,"Spartan Steel Coating, Monroe, MI 48162","Maintenance worker adjusting a belt wrapper was crushed between the wrapper and machine frame.",Unknown,41.9164343,-83.3977101
NC,10/27/2011,"Team Carolinas, Inc., dba Domino's Pizza, China Grove, NC 28023","Pizza delivery worker died from head injuries after falling from front porch striking his head on the sidewalk.",Unknown,35.569306,-80.5817318
IN,10/29/2011,"Arcelor Mittal, Burns Harbor, IN 46304","Worker died from burns after a steam pipe erupted.",Unknown,41.6258708,-87.1333676
WA,10/31/2011,"Irving Diedrich Construction, Chehalis, WA 98223","Worker repairing a dry-rotted roof died when he fell 30 feet through a hole.",Unknown,48.1985793,-122.1250016
WA,11/1/2011,"Cenveo West Inc., Kent, WA 98032","Worker died from head trauma after falling while climbing pallet racks to pick orders of envelopes.",Unknown,47.4116866,-122.245159
WA,11/6/2011,"Dick's Drive In, Seattle, WA 98109","Janitor fell and struck head.",Unknown,47.649073,-122.3066222
SD,11/7/2011,"Adams Thermal Systems, Inc., Canton, SD 57013","Worker doing maintenance on machinery died after being caught between the machine and a moving part.",Unknown,43.3008146,-96.5928198
NY,11/8/2011,"SP&K Construction, Inc., Brooklyn, NY 11235","One worker died and three others were hospitalized when multiple floors collapsed in the structure where they were pouring concrete.",Unknown,40.5860069,-73.9418603
FL,11/8/2011,"T. Mar Enterprises S.E., Inc., Brooksville, FL 34604","A construction worker removing paint strips from road was struck and killed by a vehicle.",Unknown,28.4870421,-82.4536115
IL,11/9/2011,"Black Crow Candle Co., Canton, IL 61520","Worker died after falling 9 feet in an elevator shaft to the basement.",Unknown,40.5580945,-90.0351167
LA,11/9/2011,"Con-Fab Inc., Morgan City, LA 70380","Maintenance worker trying to remove a hose from a forklift was fatally crushed by the forks when the hydraulic pressure was released.",Unknown,29.6993748,-91.20677
NC,11/9/2011,"Town of Lucama, Wilson, NC 27893","Worker attempting to move a service pole while inside a bucket truck died after falling more than 50 feet when the pole fell on the bucket.",Unknown,35.6409258,-78.0069639
PA,11/11/2011,"FM Home Improvement, Inc., York, PA 17404","Forklift operator was killed when he jumped out of the cab as the forklift tilted sideways, and was struck on the head by the extendable arm of the lift.",Unknown,39.9625984,-76.727745
FL,11/11/2011,"Gilyard Enterprises, LLC., Palatka, FL 32177","Worker was struck on the head and killed by a log that fell from his load.",Unknown,29.6485801,-81.6375819
NY,11/11/2011,"Mamaroneck Tn Hwy Dept., Mamaroneck, NY 10543","Worker was struck and killed by a local government truck in a recycling yard while performing leaf collection.",Unknown,40.9505752,-73.7301331
TX,11/12/2011,"C-Steel Erectors, Tiki Island, TX 77554","Worker tightening a nut while sitting on a horizontal beam slipped and fell 14 feet, landing on his head and shoulders.",Unknown,29.2988889,-94.9144444
IN,11/12/2011,"Danco Construction, Inc., Evansville, IN 47715","Worker died after falling six feet from a scissor lift.",Unknown,37.961954,-87.4703029
NM,11/12/2011,"E-Light Electrical Services, Oil Center, NM 88040","Solar farm worker died after developing a respiratory ailment (Desert Fever) while working in the field.",Unknown,31.6407418,-108.3326648
OH,11/12/2011,"J R Excavating, Fairborn, OH 45324","Worker replacing a sewer line inside a trench was killed after natural gas contacted an ignition source, causing an explosion and fire.",Unknown,39.8208925,-84.0193789
CA,11/13/2011,"Big Lots, Livermore, CA 94551","Worker died after collapsing while working in a home furnishings store.",Unknown,37.6818745,-121.7680088
CO,11/14/2011,"Century Link, Loveland, CO 80537","Worker died after falling from an extension ladder in the back yard of a residential home.",Unknown,40.3977612,-105.0749801
TX,11/14/2011,"Evans Contractors, LLC., China, TX 77613","A tractor driver drowned when his tractor flipped over and landed upside down in a ditch, trapping him inside the cab.",Unknown,30.047992,-94.3357433
NJ,11/14/2011,"Vollers Excavating & Construction, Inc., Newark, NJ 07102","Worker was struck and killed by a vehicle at the edge of a parking lot driveway.",Unknown,40.7350747,-74.1739057
PA,11/15/2011,"Brookman Iron and Metals, Inc., Washington, PA 15301","Worker was crushed after part of a bulldozer bucket being cut for scrap collapsed on him.",Unknown,40.17396,-80.2461714
CA,11/15/2011,"Vista Paints, Fullerton, CA 92831","One worker was killed and another hospitalized after being overcome by fumes while using a paint stripping chemical in a confined space.",Unknown,33.85953,-117.89393
IL,11/16/2011,"Heneghan Wrecking Company, Chicago, IL 60619","Worker performing building demolition operations was fatally crushed when a section of the wall collapsed on him.",Unknown,41.7458012,-87.6087638
MI,11/16/2011,"Leelaunau Fruit Co., Suttons Bay, MI 49682","Worker was asphyxiated in a brine pit while transferring cherries from a brine pit to truck.",Unknown,44.9766663,-85.6506387
IL,11/18/2011,"Andrew T. Jacos, Belleville, IL 62220","Worker operating a wood chipper was killed after being pulled into the machine.",Unknown,38.4744782,-89.9906734
IL,11/18/2011,"Jan's Roofing Co., Inc., Chicago, IL 60618","Worker repairing a roof died after falling three stories to the ground.",Unknown,41.9464283,-87.7074089
WY,2/2/2011,"SST Energy Corporation, Douglas, WY 82633","Worker died when the assist device on a derrick ladder failed, causing him to fall approximately 70 feet.",Unknown,42.7596897,-105.3822069
FL,11/3/2011,"Lykes Bros., Inc., Okeechobee, FL 34974","Worker riding a horse while performing routine work at a ranch fell off and was killed when the horse stepped on his torso and face.",Unknown,27.2439349,-80.8297828
GA,11/3/2011,"Morris Roofing, Savannah, GA 31419","Worker died after slipping off ladder and falling 33 feet.",Unknown,31.9708128,-81.1586515
GA,11/14/2011,"Terry & Joe Baker Farms, LLC., Norman Park, GA 31771","Worker attempting to gain access to a moving trailer, slipped and was killed after being run over by another trailer.",Unknown,31.2690741,-83.6871168
OH,11/14/2011,"Wertling and Sons, Inc., Burkettsville, OH 45310","Worker died from an apparent electrocution after being found in the boiler room with multiple burns.",Unknown,40.3526743,-84.6433346
MS,11/16/2011,"Producers Gin of Belen, Inc., Marks, MS 38646","Worker operating a cotton press was killed when she was hit by parts of the machine after it blew up.",Unknown,34.2565,-90.2720375
FL,11/16/2011,"Wm. P Bearne Produce, LLC., Palmetto, FL 34221","Worker was electrocuted when the tractor he was driving touched an overhead power line.",Unknown,27.5214269,-82.5723193
OH,11/17/2011,"Reilly Painting and Contracting, Cleveland, OH 44135","Worker cleaning up after repairing a roof, died when he fell off the roof and landed on his head.",Unknown,41.425548,-81.8279011
MA,11/19/2011,"SEI Aaron's, Inc., Lynn, MA 01901","Worker was struck and killed by an overhead door.",Unknown,42.4602394,-70.9472496
KS,11/20/2011,"ESE Alcohol Inc., Leoti, KS 67861","Worker walking on a catwalk that connects to a fermentation tank died when he fell inside the tank.",Unknown,38.479741,-101.3587713
NY,11/20/2011,"Northern Lights Auto Service, Inc., Mattydale, NY 13211","Worker was helping a driver whose vehicle was disabled and was struck and killed by a passing tractor trailer.",Unknown,43.0978449,-76.1452021
NC,11/20/2011,"Tri-County Electric Membership Corporation, Seven Springs, NC 28578","Worker performing electrical repair was killed when he was thrown from the bucket truck after it was hit by a tractor trailer.",Unknown,35.2273856,-77.8469251
TX,11/21/2011,"Texas Highway Maintenance, LLC., Houston, TX 77090","Road worker repairing guardrails was struck and killed by a car.",Unknown,30.0118752,-95.4463322
WI,11/23/2011,"Javco Trailer Sales Inc., Franksville, WI 53126","Worker was checking numbers on a trailer and was crushed between two trailers.",Unknown,42.7781495,-88.0020589
PA,11/30/2011,"Plaza Shopping Center Inc., dba Plaza House Furniture, Selinsgrove, PA 17870","Warehouse worker died from head trauma after falling from ladder.",Unknown,40.7989735,-76.8621935
NC,11/18/2011,"Lankford Protective Services, Lake Junaluska, NC 28745","Worker died when he slipped down the stairs and struck his head.",Unknown,35.5277166,-82.9689738
FL,11/21/2011,"Experience Works Inc., New Port Richey, FL 34668","Worker died after slipping and falling on a wet floor.",Unknown,28.2716755,-82.7195451
NC,11/21/2011,"New River Tree Company, Inc., West Jefferson, NC 28694","Worker died when he fell 10 feet from a trailer while unloading trees.",Unknown,36.4037364,-81.4928829
FL,11/23/2011,"DBI Services, LLC., Ft. Myers, FL 33905","Road maintenance worker was killed when he was hit by a car.",Unknown,26.6637911,-81.8180424
NC,11/23/2011,"Parnell & Son Drywall Inc., Raleigh, NC 27614","Worker making repairs in a church attic without using fall protection, died when he fell through the ceiling to the concrete floor.",Unknown,35.9484958,-78.6228504
NY,11/26/2011,"81 Saxon Avenue Corp., Bay Shore, NY 11706","Laundry services worker was crushed by a conveyor shuttle.",Unknown,40.7250986,-73.2453946
NY,11/26/2011,"United States Department of Agriculture, South Fallsburg, NY 12779","Federal safety inspector died of respiratory system complications.",Unknown,41.7206468,-74.634327
LA,11/28/2011,"D & J Construction Co., W. Monroe, LA 71292","Worker operating an excavator in a sand pit was killed when the machine became engulfed in wet sand.",Unknown,32.5184775,-92.1476353
CO,11/28/2011,"Joe's Towing and Recovery Service, Commerce City, CO 80022","Worker unloading a semi-truck was crushed by a tow truck.",Unknown,39.8083196,-104.9338675
FL,11/28/2011,"LNB Farms, LLC., Homestead, FL 33030","Worker was electrocuted after bobcat carrying trees touched an overhead power lines.",Unknown,25.4687224,-80.4775569
WI,11/28/2011,"Vivid Image, Inc., Theresa, WI 53091","Worker died after being exposed to a chemical following a chemical spill.",Unknown,43.5172169,-88.4512114
NC,11/29/2011,"Jones County Cotton Gin, Inc, Trenton, NC 28585","Worker was killed after four bales of cotton, each weighing 500 pounds, fell on top of him.",Unknown,35.079519,-77.386895
FL,11/29/2011,"Sigma Services, Inc., Plant City, FL 33596","Worker repairing company's front gate was found unresponsive inside utility vehicle.",Unknown,27.8825312,-82.2474648
AL,11/30/2011,"Inoxum, Calvert, AL 36513","Worker operating an overhead crane connected to a roll of steel was crushed between falling and stationary rolls of steel placed in the layout area.",Unknown,31.1575834,-88.0097951
CA,11/30/2011,"Nichols Farms, Hanford, CA 93230","Worker was struck and killed by the seal from an over-pressurized diesel fuel tank.",Unknown,36.3274502,-119.6456844
NY,12/1/2011,"Albany Steel Inc., Menands, NY 12201","Worker died after falling 18 feet from a ladder.",Unknown,42.65,-73.76
FL,12/1/2011,"Bevis Construction, Inc., Sebring, FL 33875","Worker died when he fell from a pallet elevated by a forklift.",Unknown,27.495592,-81.440907
IL,12/1/2011,"Blacha Trucking & Service, Inc., Alsip, IL 60453","Worker adjusting supports holding up a trailer was killed when his head and torso were caught between two side-by-side trailers.",Unknown,41.7087701,-87.7468071
CA,12/1/2011,"Leonardo Logging, Eureka, CA 95540","Worker was struck and killed by a log that bounced off a stump.",Unknown,40.6071805,-124.1132746
AZ,11/1/2011,"Medley Communications, Inc. Sierrra Vista, AZ 85635","Worker died when he fell 18 feet while climbing a ladder.",Unknown,31.588871,-110.2117373
IL,11/24/2011,"University of Illinois at Chicago - Medical Center, Chicago, IL 60637","Worker was shot by a co-worker.",Unknown,41.8687168,-87.6719479
FL,12/1/2011,"Central Florida Irrigation Services, Inc., Avon Park, FL 33825","Worker loading machinery onto a utility truck was electrocuted when the truck's lift touched an overhead power line.",Unknown,27.5958672,-81.5061862
NV,12/2/2011,"Barstow Truck Parts and Equipment Leasing, Inc., Indian Springs, NV 89018","Worker was killed when caught-in between a tractor backing up and a trailer.",Unknown,36.5696826,-115.6705757
NJ,12/3/2011,"Champion Construction Co., North Bergen, NJ 07047","Worker operating a tilt frame truck used to place a roll-off container onto the truck was killed when an anchorage point broke free and struck him on the head after it was propelled through the rear window of the truck cab.",Unknown,40.8042674,-74.012084
NY,12/5/2011,"Decker Forest Products, Inc., Bainbridge, NY 13733","Worker was cutting down a tree when he was struck and killed by a nearby falling tree.",Unknown,42.2934131,-75.4793477
OH,12/5/2011,"Fazio Mechanical Services, Inc., New Albany, OH 43054","Worker servicing a refrigeration unit leak collapsed and died.",Unknown,40.0811745,-82.8087864
CA,12/5/2011,"Mission City Fumigation, San Rafael, CA 94901","Worker was fumigating a house and collapsed.",Unknown,37.9650627,-122.503327
CA,12/5/2011,"Sharp Roofing, Irvine, CA 92603","Worker removing roofing tiles died after falling 14 feet and striking his head.",Unknown,33.6332102,-117.7959713
NM,12/5/2011,"Southwest Concrete and Paving, Deming, NM 88030","Worker died after he slipped and fell while clearing asphault.",Unknown,32.2686981,-107.7586404
PA,12/5/2011,"Wexcon, Incorporated, Lancaster, PA 17604","Worker putting paddles in the back of a pickup truck was run over and killed after the driver put the truck in reverse.",Unknown,40.0575816,-76.3369549
TX,12/6/2011,"DNH Hedging, LLC., Eagle Pass, TX 78852","Worker died after being struck by a tree-pruning machine he was repairing.",Unknown,28.7091433,-100.4995214
CA,12/8/2011,"CAL Strip Industries, Inc., Commerce, CA 90040","Worker died after falling nearly 40 feet from an aerial lift work platform after a bridge crane collided into the lift boom.",Unknown,33.9930471,-118.153228
TX,12/8/2011,"TNT Energy, Inc., Rising Star, TX 76471","Worker died from head injuries after he was thrown from a collapsed rig.",Unknown,32.0959744,-98.963671
NY,12/9/2011,"Haverstraw Transit, Haverstraw, NY 10927","Worker died when he fell from a ladder while repairing a garage bay door opener.",Unknown,41.1929636,-73.9477384
UT,12/2/2011,"Compeq International Corp., Salt Lake City, UT 84116","Worker died after falling 12 feet from an unsecured ladder while cutting into a 5,000-gallon tank.",Unknown,40.8038325,-112.0237903
GA,12/2/2011,"Diversified Machinery Columbus, Columbus, GA 31904","Worker walking across the parking lot was struck and killed by a semi-truck delivering freight.",Unknown,32.5621719,-84.9921549
GA,12/5/2011,"Groundworks Unlimited, LLC., Savannah, GA 31411","Worker engaged in roadway patchwork was struck and killed by a motor vehicle.",Unknown,31.9134308,-81.0202533
FL,12/6/2011,"Prudencio Pereda, Palm Springs, FL 33461","Worker died when a 3,000-pound commercial oven he was loading fell off the manual forklift, crushing him.",Unknown,26.6359009,-80.0961538
KY,12/6/2011,"Silver Brook Stables, Louisville, KY 40241","Worker died after being kicked by a horse.",Unknown,38.3018831,-85.5766466
FL,12/7/2011,"Road Safe Traffic Systems, Naples, FL 33412","Worker picking up road barricades while riding on the back bumper of a company truck died from head injuries when he fell off.",Unknown,26.8008354,-80.2432839
AL,12/8/2011,"The Davey Tree Expert Company, Pratville, AL 36067","Worker was trimming around power lines when he was struck and killed by a falling limb.",Unknown,32.4446644,-86.5400674
GA,12/9/2011,"Action Electric Co., Inc., Smyrna, GA 30080","Worker installing a cooling fan died when the fan fell, pinning him underneath it.",Unknown,33.8690965,-84.4959985
