NV,8/10/13,"Spring Valley Associates, Ely, NV 89301",Worker died after being ejected from ATV.,Fatality,39.5699721,-114.8092691
CA,8/10/13,"Waldhaus, Inc., Topanga, CA 90290",Worker fell 100 feet into river and was swept over waterfall.,Fatality,34.0919452,-118.6021321
OK,8/9/13,"Award Electrical Service Inc., Stillwater, OK 74074",Electrical apprentice electrocuted while repairing wires in attic.,Fatality,36.1156071,-97.0583681
MS,8/9/13,"Mississippi Phosphates Corporation, Pascagoula, MS 39567",Three employees were hospitalized after being sprayed with sulfuric acid during pumping operations. ,Catastrophe,30.3657552,-88.5561272
OR,8/9/13,"North American Powerline Construction Services Inc., Eugene, OR 97405",Worker killed when manlift fell over while working on a cell tower.,Fatality,44.0520691,-123.0867536
TX,8/9/13,"Top-Co Cementing, Itasca, TX 76055",Employee in construction zone died after an 18-wheeler rear-ended the vehicle he was operating. ,Fatality,32.1595947,-97.1500074
SC,8/8/13,"Jimmies Tree Service Inc., Hemingway, SC 29554",Worker performing flag work struck and killed by an oncoming vehicle.,Fatality,33.7537774,-79.4475566
CA,8/8/13,"L&L Ranch, Chawahilla, CA 93610",Worker crushed and killed after being thrown from tractor.,Fatality,37.1108483,-120.2743484
NM,8/7/13,"5 J Oilfield Services, Jal, NM 88252",Worker crushed to death between oil and gas drilling machine and truck.,Fatality,32.1131814,-103.1935127
FL,8/7/13,"Clintar Groundskeeping Florida LLC, Green Acres, FL 33413",Worker killed by overturned lawn mower.,Fatality,26.6276276,-80.1353896
TX,8/7/13,"D.H. Griffin of Texas Inc., Tyler, TX 75706",Skid-steer loader operator working at a demolition site was killed when the loader fell into an open pit.,Fatality,32.4473378,-95.3311652
FL,8/7/13,"Decorative Home Services LLC, Sun City Center, FL 33571",Worker died after falling from a 15-foot scaffold while doing stucco work.,Fatality,27.7220153,-82.4338023
GA,8/7/13,"Riverwood Flooring & Paneling Inc., Whigham, GA 39897",Worker died after being cut during repairs to a saw carriage.,Fatality,30.8829681,-84.3237944
NV,8/7/13,"Sole Proprietor, Sharp Communications,                                             Las Vegas, NV 89030",Worker died afer falling 16 feet from a communications tower.,Fatality,36.2040034,-115.1296249
VA,8/7/13,"Summit Tower Construction LLC, Waynesboro, VA 22980",Worker climbing a cell phone tower communication died after falling approximately 100 feet.  ,Fatality,38.0684692,-78.8894682
MI,8/7/13,"Trees Inc., Grand Rapids, MI 49507",Worker electrocuted from power lines.,Fatality,42.9274782,-85.6537627
OH,8/6/13,"Central Ready Mix LLC, Middletown, OH 45044",Worker died from ashyxiation after becoming engulfed in fly-ash.,Fatality,39.5150576,-84.3982763
OR,8/6/13,"County Fire & Rescue, LLC, Merlin, OR 97532",Rescue worker killed when boat rolled over onto him.,Fatality,42.5183938,-123.4202831
FL,8/6/13,"Hamlet Underground Inc., The Villages, FL 32159",Worker died after being overcome by fumes while working in a manhole.,Fatality,28.927019,-82.0037608
IL,8/6/13,"Howell Paving Inc., Wheeler, IL 62479",Worker struck and killed by vehicle while performing road work.,Fatality,39.0467094,-88.3164319
FL,8/6/13,"Lucas Marine Construction LLC, Fort Pierce, FL 34950",Marine construction diver drowned.,Fatality,27.4414482,-80.3268812
CT,8/6/13,"O & G Industries Inc., Stamford, CT 06902",Worker at an asphalt processing plant was struck and killed by a front end loader. ,Fatality,41.0411194,-73.541744
ID,8/5/13,"Agraserv Inc., American Falls, ID 83211",Employee struck and killed a farming combine.,Fatality,42.7860226,-112.8544377
CA,8/5/13,"California Box Company, Santa Fe Springs, CA 90670",Worker struck and killed by a motor vehicle while moving motorcycle during work.,Fatality,33.9472359,-118.0853451
OH,8/5/13,"Groh Farms, Fairfield, OH 45014",Worker in a corn storage died after being engulfed in seed. ,Fatality,39.3454673,-84.5603187
TX,8/5/13,"Haverfield Aviation Inc., Ackerly, TX 79713",Two employees suspended from a helicopter while working on power lines were killed when the cable holding them snapped.,Fatality,32.5264993,-101.71597
MO,8/5/13,"Highline Autosport, Blue Springs, MO 64014",Employee died after being struck by automotive lift.,Fatality,39.009186,-94.2589738
TX,8/5/13,"Kelley Roofing, Amarillo, TX 79106",Forklift operator unloading roofing materials from a tractor trailer died from injuries after a vehicle collision.,Fatality,35.2018872,-101.8948754
IN,8/5/13,"Steel Dynamics, Columbia City, IN 46725",Worker killed after becoming caught and wrapped around driveshaft.,Fatality,41.1572686,-85.4883127
IL,8/4/13,"MasterBrand Cabinets Inc, Arthur, IL 61911",Worker crushed and killed when an overhead door fell on him. ,Fatality,39.7147552,-88.472278
TX,8/3/13,"Main & Hwy 15 One of a Kind Cleaning & Maintenance Services, Follett, TX 79034",Worker died after being struck in the head by a pipe that fell on him.,Fatality,36.4339237,-100.1415209
TX,8/3/13,"Sage Electric, Burleson, TX 76028",Employee died from head injuries after falling from a ladder while strapping conduit.,Fatality,32.5420821,-97.3208492
LA,8/2/13,"Breaux Unlimited LLC, Gretna, LA 70056",Employee died after falling 25 feet through a skylight while replacing the roof on a building.,Fatality,29.8930874,-90.0279867
IN,8/2/13,"L. Bolt Construction, Evansville, IN 47714",Roofer electrocuted from overhead power wires.,Fatality,37.9632116,-87.5296943
SD,8/2/13,"Swanson Electric LLC, Aberdeen, SD 57401",Employee died after being thrown from a bucket truck that tipped over while he changed lightbulbs in a parking lot.,Fatality,45.4646985,-98.4864829
AR,8/2/13,"Thuston Construction Company Inc., Alexander, AR 72002",Worker died after falling off a ladder while assessing a building's ventilation.,Fatality,34.6295373,-92.4412674
IA,8/1/13,"Arndt Enterprises Inc., Mt. Vernon, IA 52314",Worker died after falling from a water tower while painting.,Fatality,41.9219522,-91.4168371
TX,8/1/13,"K & D Pipeline Services, Inc., Pasadena, TX 77501","Employee died after being thrown from, then crushed by the tractor he was using to cut grass.",Fatality,29.6932797,-95.2002468
OH,8/1/13,"LGSTX Services, Inc., Wilmington, OH 45177",Employee died after falling off a delivery vehicle and onto the road.,Fatality,39.4453393,-83.8285375
FL,8/1/13,"T & R Painting Specialist, Inc., Sunrise FL 33351",Employee died after an unsecured steel security gate fell over onto an employee while it was being moved.,Fatality,26.17785,-80.2711588
IL,7/31/13,"Acme Auto Parts Inc., Kankakee, IL 60901",Worker fatally crushed when a vehicle being lifted by a front-end loader fell on him.,Fatality,41.1200325,-87.8611531
LA,7/31/13,"Chain Electric Company, New Orleans, LA 70117","Worker electrocuted after contacting a 7,200-volt line while connecting an overhead power line to a new electrical pole. 

",Fatality,29.9682679,-90.0326531
FL,7/31/13,"Florida Service Painting, Inc., Sarasota, FL 34236",Painter died from injuries after being pinned between aerial lift and eave while positioning the aerial lift. ,Fatality,27.3331293,-82.5456374
NY,7/31/13,"Zaloumis Contracting Services Inc., Scarsdale, NY 10583",Worker repairing telephone lines was killed when his extension ladder was struck by a passing vehicle.,Fatality,41.0050977,-73.7845768
CA,7/30/13,"Delta Sandblasting Co. Inc., Alameda, CA 94501",Employee collapsed and died after performing sandblasting inside a tank on a cargo ship. ,Fatality,37.7712165,-122.2824021
CA,7/30/13,"Modern Surfaces Inc., Newport Beach, CA 92660",Worker drowned while repairing tile in a jacuzzi.,Fatality,33.6301328,-117.8721676
PA,7/30/13,"P.K. Moyer & Sons, Inc., Landsdale, PA 19446",Employee died after being struck and killed by a street sweeper during road repaving work.  ,Fatality,40.2414952,-75.2837862
OR,7/30/13,"Wilson Construction Co., Gold Beach, OR 97444",Construction worker killed by electric shock.,Fatality,42.4073334,-124.421774
FL,7/29/13,"Ferrellgas L.P. Limited Partnership, Tavares, FL 32778","Six employees were hospitalized after a fire and explosion occurred in the inventory area of a propane distributor.
",Catastrophe,28.8041579,-81.725632
GA,7/29/13,"Gilman Building Products, LLC, Fitzgerald, GA 31750",Worker fatally crushed after being caught between stacks of lumber during forklift operations. ,Fatality,31.7149082,-83.2526545
ND,7/29/13,"River Basin Contracting, Trenton, ND 58853",Employee killed when bulldozer he was operating was struck by an Amtrak train.  ,Fatality,48.0705556,-103.8369443
OK,7/29/13,"Static Oilfield Services Inc, MEDFORD, OK 73759",Employee fatally crushed by bundles of stacked polycoil tubing.,Fatality,36.8069729,-97.7336636
KS,7/29/13,"Suburban Landscape Management, Wichita, KS 67216",Worker struck and killed by passing vehicle while operating a weedeater alongside the road.,Fatality,37.613743,-97.3192542
WI,7/29/13,"Torrance Casting Inc., La Cross, WI 54603",Worker died after falling into furnace while performing maintenance on it. ,Fatality,43.8697353,-91.2794744
WI,7/28/13,"1706 S. 68th St., West Allis, WI 53214",Worker died after falling from a rig while removing machinery from a foundry.,Fatality,43.010993,-87.996938
FL,7/28/13,"Florida Sheriffs Youth Ranches, Inc., Live Oak, FL 32060",Employee died in a traffic accident.,Fatality,30.2949457,-82.98402
OK,7/28/13,"Pump and Supply LLC, Edmond, OK 73013",Worker electrocuted when energized wires contacted the metal frame of a water pump he was using.,Fatality,35.6264403,-97.5138947
MO,7/28/13,"Shatto Farms, Osborn, MO 64474",Farm employee died at the hospital after apparently being stepped on by a bull. ,Fatality,39.7472222,-94.355227
PA,7/27/13,"Asplundh, Bethlehem, PA 18018",Worker electrocuted during tree trimming operations when his aerial basket contacted overhead power lines.  ,Fatality,40.6238902,-75.3936808
OH,7/27/13,"Graycor Construction Company Inc., Beachwood, OH 44122","Four workers hospitalized after exposure to mold, other chemicals during a paint remediation project.",Catastrophe,41.4644979,-81.5087322
TX,7/27/13,"Navasota Oil Co., Madisonville, TX 77864",Worker died from head injuries after a vehicular accident. ,Fatality,30.9499111,-95.9116188
NJ,7/26/13,"321 Commercial Avenue Super King Sauna NJ, LLC, Park, NJ 07650","Employee found dead inside a granite stone sauna oven area. 

",Fatality,40.8485005,-73.9976946
OR,7/26/13,"Burke L. Lathrop, Tollgate, OR 97759",Worker killed when a truck rolled over onto him.,Fatality,44.3498649,-121.5514717
IL,7/25/13,"Columbia Pipe & Supply Co., Rockford,  IL 61108",Employee crushed when caught between a pipe and the ground while off-loading a trailer.,Fatality,42.2610481,-88.9509626
IL,7/25/13,"J&M Hauling Co. Inc., Evanston, IL 60201",Employee suffered fatal injuries after being struck in the head by a crowbar. ,Fatality,42.0450722,-87.6876969
MA,7/25/13,"James McNally Roofing and Siding, Sandwich, MA 02563",Worker died after falling nearly 40 feet from a roof. ,Fatality,41.7521548,-70.5145939
TX,7/25/13,"Patterson-UTI Drilling Company LLC, Houston, TX 77049",Worker died after being pinned between two trucks while preparing to connect a winch line.,Fatality,29.8390871,-95.1536327
TX,7/24/13,"Bridgeport Tank Trucks LLC, Bridgeport, TX 76426",Mechanic killed when residual vapors inside a tanker truck ignited while he was replacing the truck's valve.,Fatality,33.2101155,-97.7547552
OR,7/24/13,"Fontana Wood Products of Oregon Inc.,                                                                 Prineville, OR 97754",Worker was crushed while dismantling parts from iron frame for salvage.,Fatality,44.2998485,-120.8344664
NY,7/24/13,"Hudson River Construction Co. Inc., Wynantskill,  NY 12198",Employee killed when a truck rolled over him while he performed road paving operations. ,Fatality,42.6967455,-73.644284
TX,7/24/13,"Sergio A Gaytan , Garland, TX 75041",Employee died after falling 25-feet through a roof opening while installing new air conditioner. ,Fatality,32.8778842,-96.649522
OH,7/23/13,"Cheney Pulp and Paper Company, Franklin, OH 45005",Worker killed when a piece of fabricated steel struck him in the chest as he cleaned excess paper pulp from a digester machine.,Fatality,39.5589474,-84.3041074
MA,7/23/13,"Diaz Construction Co. Inc., Plymouth, MA 02360",Employee fatally crushed when a piece of formwork he was constructing fell on him.,Fatality,41.8804637,-70.645473
OH,7/23/13,"LCN Holdings Inc., Perry, OH 44081",Worker died after falling backwards from a fork truck while completing tree trimming activities.,Fatality,41.7603259,-81.1409322
SD,7/23/13,"Lien Transportation Company, Aberdeen, SD 57401",Worker struck and killed by a semi-trailer while serving as a spotter at a construction site. ,Fatality,45.4646985,-98.4864829
TN,7/23/13,"Preferred Sandblasting & Painting LLC, Sparta, TN 38583",Worker died from a 30-foot fall when a suspension scaffolding support cable pulled free.,Fatality,35.9258985,-85.4641421
OK,7/23/13,"Western Flyer Express, Inc., Oklahoma City,  OK 73149",Driver died after a PVC pipe rolled off a trailer and struck him.,Fatality,35.3831074,-97.4868283
NC,7/22/13,"Paul Harris Farms Inc., Robersonville, NC 27871",Worker killed after being pulled into the conveyor of a tobacco harvester.   ,Fatality,35.8251589,-77.2491298
IL,7/20/13,"Dukane Precast Incorporated, Aurora, IL 60502",Employee killed while cleaning a cement mixer that activated while the employee was inside.,Fatality,41.7773033,-88.2558525
GA,7/20/13,"Phoenix Rigging & Erecting LLC, Macon, GA 31206",Employee fatally crushed when a portion of a crane fell on him while removing the mast of a latice boom. ,Fatality,32.7962119,-83.6880257
IL,7/20/13,"Whitledge Tree Service LLC, Mount Carmel, IL 62863",Employee struck and killed by tree limb while removing limbs entangled in a telephone line.,Fatality,38.4108801,-87.7614174
NY,7/19/13,"133-25 131 St., South Ozone Park, NY 11420",Employee died after falling from roof while conducting repairs at private residence.,Fatality,40.668604,-73.807524
KY,7/19/13,"Bicketts Tilling and Excavation LLC, Owensboro, KY 42302",Worker struck and killed by a falling tree while clearing trees.,Fatality,37.77,-87.11
CA,7/19/13,"C2R Farms Inc., Hemet, CA 92545",Worker struck and killed by falling planting machine located on a flatbed truck. ,Fatality,33.7475203,-116.9719684
NY,7/19/13,"Cooper Tank & Welding Corp., Brooklyn, NY 11211",Employee died of heat exhaustion while sorting construction debris on a conveyer belt at a concrete recycling plant.,Fatality,40.7064461,-73.9536163
NJ,7/19/13,"Logram-Eastern Electric Corporation, Hoboken, NJ 07030",Worker electrocuted while replacing wire from a transformer.,Fatality,40.744052,-74.0270745
IL,7/19/13,"Lomelino's Repair, Virden, IL 62690",Worker fatally crushed between sheets of steel and a workbench.,Fatality,39.5008866,-89.7678746
NJ,7/19/13,"PCS Wireless LLC, Florham Park, NJ 07932",Employee for a wireless provider found dead on the floor of a bathroom being renovated.,Fatality,40.787878,-74.3882072
NJ,7/19/13,"Testwell Craig, Mays Landing, NJ 08330",Employee died from injuries after work vehicle struck a tree.,Fatality,39.4523385,-74.7276626
TX,7/18/13,"Bass Enterprises Production Company, Kermit, TX 79745","Employee killed after falling off a catwalk while testing a tank filled with hydrogen sulfide.

",Fatality,31.8576265,-103.0926652
ND,7/18/13,"Falco Energy Transportation, Watford City, ND 58854",Worker died from possible hydrogen sulfide exposure. ,Fatality,47.8022412,-103.2832467
OH,7/18/13,"Fremont Plastic Products Inc., Fremont, OH 43420",Worker electrocuted while working at a plastics manufacturing facility. ,Fatality,41.3503303,-83.1218634
VA,7/18/13,"Martin Tree Services, Belspring, VA 24058",Worker died from 60-foot fall while performing tree trimming and removal services for a private resident.,Fatality,37.188776,-80.6080602
KS,7/18/13,"Richard D. Gates, Arkansas City, KS 67005",Worker trampled and killed by cattle being unloaded from semi-truck.,Fatality,37.0619736,-97.0383712
AR,7/17/13,"AERT, Springdale, AR 72764",Worker died after a fireball engulfed the room where he was working inside a composite building materials facility.  ,Fatality,36.189715,-94.164095
IN,7/17/13,"Fairfield Contractors,  West Lafayette, IN 47906",Worker killed when run over by a trailer truck within construction zone. ,Fatality,40.4258686,-86.9080655
IL,7/17/13,"Premier Coopertive Inc., Sidney, IL 61877",Employee killed after being engulfed by grain while working inside a grain bin.,Fatality,40.0250332,-88.0733729
SC,7/16/13,"Collum Lumber Products, Allendale, SC 29810",Employee electrocuted after the grinding machine he was operating came into contact with power lines.,Fatality,33.0079345,-81.3084405
OH,7/16/13,"Grismer Tire Company, Dayton, OH 45449",Employee died after being pinned between the knuckle of a bachhoe outrigger and the ground. ,Fatality,39.6692118,-84.2436849
NE,7/16/13,"J M A Roofing, Omaha, NE 68102",Employee died after falling 30 feet while working on a commercial roofing project.,Fatality,41.2661075,-95.9330455
OH,7/16/13,"Shelly & Sands, Columbus, OH 43211",Employee killed after being run over by a dump truck.,Fatality,40.0046112,-82.9824121
TX,7/15/13,"Choice Fasteners LLC, Spring, TX 77380","Worker riding as a passenger on a forklift was killed when the forklift overturned, crushing him.

",Fatality,30.1261952,-95.4672962
RI,7/15/13,"International Door Inc., North Kingstown, RI 02852",Worker died after receiving several electric shocks from a live voltage source inside a panel.,Fatality,41.5877721,-71.4655565
MN,7/15/13,"Midwest Machinery Company, Howard Lake, MN 55349",Worker fatally crushed by a box of packaged parts while removing banding.,Fatality,45.0612665,-94.0742843
OH,7/15/13,"PPG Industries, Barberton, OH 44203",Worker died after becoming trapped in a winder machine while trying to clear a jam. ,Fatality,41.012833,-81.6051221
IL,7/15/13,"Tommy M. Castello, Washburn, IL 61570",Two workers drowned after going for a swim to cool off.  ,Fatality,40.919202,-89.2911972
OR,7/12/13,"BBC Steel Corporation, Canby, OR 97013",Worker crushed when a piece of steel from a press brake fell on him.,Fatality,45.2622655,-122.6921006
CA,7/12/13,"Fuentes Plumbing, Los Angeles, CA 90025",Worker apparently electrocuted while using electric chipping gun to chip concrete inside a 20-foot-deep trench. ,Fatality,34.0448583,-118.4484367
IN,7/11/13,"Blaine Miller Services, Fort Wayne, IN 46845",Two workers killed when struck by semi-truck while repairing a broken down truck on side of highway.,Fatality,41.2076817,-85.116815
TX,7/11/13,"Consolidated Distributors, Inc. Houston, TX 77018",Employee died from injuries caused by being caught in styrofoam grinder/processor he had been operating.,Fatality,29.8282298,-95.4253757
LA,7/11/13,"Gallo Mechanical, LLC, Metaire, LA 70001",Employee died from heat-related injuries while replacing a water heater in a residential home attic.,Fatality,29.9797336,-90.1635442
CA,7/11/13,"Gillespi Ag Service, Tulare, CA 93274",Worker killed when caught between the carriage and frame of a poly tank carrier.,Fatality,36.2077288,-119.3473379
PA,7/11/13,"Thomas Tree Service Professionals, Sharpsville, PA 16150",Worker died after being ejected from a bucket truck while trimming and cutting tree limbs.,Fatality,41.2592225,-80.4720141
OH,7/10/13,"Fore Golf Services, Medina, OH 44256",Employee died from electrical shock while working in an excavation.,Fatality,41.136192,-81.867374
AS,7/10/13,"Mc Connell Dowell Constructors, Pago Pago, AS 96799",Employee electrocuted when an electrical arc occurred between a power line and crane.,Fatality,-14.2794444,-170.7005556
CA,7/10/13,"National Park Service Channel Islands National Park, Ventura, CA 93001",Volunteer worker died after falling from the fixed steel ladder of a pier onto a park service boat. ,Fatality,33.9986014,-119.8583772
OH,7/10/13,"Yoder Lumber Company, Inc., Millersburg, OH 44654",Employee died after falling eight feet from a flatbead truck.,Fatality,40.5545071,-81.9179198
KY,7/9/13,"Fresh Market Inc., Lexington, KY 40502",Worker died after falling from ladder while stocking shelves at market.,Fatality,38.013412,-84.485507
OK,7/9/13,"James Mitchell, Nowata, OK 74048",Worker died after falling four stories while painting on a hotel roof.,Fatality,36.700645,-95.6380341
TX,7/9/13,"MTech Comfort System, Austin, TX 78702",Employee died from apparent electrocution while working on an A/C unit. ,Fatality,30.2603535,-97.7145152
TX,7/9/13,"Superior Group LLC, El Paso, TX 79925",Worker died after being electrocuted while working on light fixtures.,Fatality,31.7950511,-106.3581527
MD,7/8/13,"B & B Tree Service, Bittinger, MD 21522",Tree service worker electrocuted by high voltage power lines.,Fatality,39.6093727,-79.2394761
KS,7/8/13,"Curtis Hoffman Oil LLC, Claflin, KS 67525",Employee died from exposure to hydrogen sulfide gas while working in an underground saltwater disposal system.,Fatality,38.525011,-98.5336841
TN,7/8/13,"E&W Electrical Solutions LLC, Buchanan, TN 38222",Worker electrocuted while removing 277-volt AC wiring.,Fatality,36.4437809,-88.148657
TX,7/8/13,"Excell Electric, Irving, TX 75061",Employee died from six-foot fall to concrete after contacting an energized junction box.,Fatality,32.8237425,-96.9584922
OR,7/8/13,"Lovett Inc., Portland, OR 97218",Worker killed after work vehicle's brakes failed causing vehicle to crash through a guardrail and roll down a bank.  ,Fatality,45.5775116,-122.6033377
ND,7/8/13,"Monarch Tower, New Town, ND 58763",Two employees died after falling about 225 feet while performing maintenance on a communication tower.  ,Fatality,47.9808483,-102.4901804
KS,7/8/13,"Myers Pump and Supply, LLC, Claflin, KS 67525",Employee died from exposure to hydrogen sulfide gas while working in an underground saltwater disposal system.,Fatality,38.525011,-98.5336841
SD,7/8/13,"US Fish & Wildlife Service, Pickstown, SD 57367",Two employees struck and killed by vehicle while they performed field work for fish and wildlife agency.,Fatality,43.0672168,-98.5320265
VA,7/8/13,"Virtexco Corporation , Virginia Beach, VA 23459", Employee died from ruptured spleen after scraping stomach on bar joists while crawling on walk boards in an attic.,Fatality,36.9262849,-76.0203323
CA,7/8/13,"Watson Ag Chemicals, Caruthers, CA 93609",Worker died after being runover by a truck.,Fatality,36.5427271,-119.8331965
WV,7/7/13,"C&R Downhole Drilling, LLC, West Union, WV 26456",Worker testing a well hole was killed when a fire erupted at a nearby deisel-powered water pump. ,Fatality,39.2964723,-80.777049
CA,7/7/13,"Dan Avila & Sons, Turlock, CA 95307","Worker was shot and killed by co-worker's disgruntled spouse, who was attempting to shoot the co-worker. ",Fatality,37.5350396,-120.9646866
WV,7/7/13,"Nabors Completion and Production Services Company, West Union, WV 26456",Worker testing a well hole was killed when a fire erupted at a nearby deisel-powered water pump. ,Fatality,39.2964723,-80.777049
OK,7/6/13,"ODW Contract Services, Okmulgee, OK 74447",Worker died from head injuries on his first day on job after his stand-up forklift hit a shelving unit.,Fatality,35.6234367,-95.9605502
IN,7/6/13,"Stewart Industrial Maintenance LLC,  Tell City, IN 47586",Worker killed after he slipped and fell 50 feet from platform used to perform tank maintenance.,Fatality,37.9514447,-86.7677663
OK,7/6/13,"Tulsa Job Corps, Okmulgee, OK 74447",Worker drowned while swimming at Lake Okmulgee.,Fatality,35.6234367,-95.9605502
NY,7/5/13,"Bedford-Carp Construction JV Inc., New York, NY 10004",Employee crushed by pipes that fell from a forklift.,Fatality,40.7038704,-74.0138541
WA,7/5/13,"Cuddy Thomas / Tim's Taxi, Auburn, WA 98002",Worker killed when an alleged drunk driver struck worker's cab. ,Fatality,47.2945159,-122.2192679
CA,7/5/13,"Etchegaray Farms LLC, Richgrove, CA 93215",Worker died from possible heat illness while working at farm.,Fatality,35.7966198,-119.1078814
NJ,7/5/13,"Keystone Automotive Industries Inc., Lakewood, NJ 08701",Employee died after falling from a lift in an automotive distribution facility.,Fatality,40.082129,-74.2097014
IL,7/5/13,"Metra, Chicago, IL 60601",Worker struck and killed by train while performing track maintenance.,Fatality,41.9683333,-87.6744444
IA,7/5/13,"Stickfort Construction Corporation, Waterloo, IA 50701",Worker killed after being buried in trench cave-in.  ,Fatality,42.4927641,-92.3429631
AK,7/4/13,"F/V Aleut Sisters, Chignik, AK 99548",Employee died after entering engine space and falling onto rotating propellar shaft of the vessel.  ,Fatality,56.2459142,-158.7637793
AK,7/4/13,"F/V Anna Lane, Homer, AK 99603",Worker killed when he was pulled into an anchor winch after becoming entangled in an anchor wire rope.,Fatality,59.6425,-151.5483333
AK,7/4/13,"F/V Pauline II, Egeik, AK 99579",Employee died after being trapped in a fire on a marine vessel.,Fatality,58.18414,-157.4521977
ND,7/3/13,"Badlands Power Fuels LLC, Watford City, ND 58854",Employee died from possible exposure to chemicals while cleaning the inside of a tank.,Fatality,47.8022412,-103.2832467
WI,7/3/13,"Brennan Marine Inc., LA Crosse, WI 54603",Worker dies in tugboat that crashed over the roller gates of a river lock.,Fatality,43.8697353,-91.2794744
CA,7/3/13,"Camp Tawonga United Jewish Community, Groveland, CA 95321","Worker killed when top of oak tree snapped and fell, striking worker's head.",Fatality,37.8388779,-120.2308167
WV,7/3/13,"Haliburton Energy Services, Jacksonburg, WV 26377",Truck driver killed after being pinned between a bulldozer and work truck.,Fatality,39.5425791,-80.5827272
CO,7/3/13,"Midwest Mole Inc., Ordway, CO 81063",Worker struck and killed by a U-shaped metal fastener connected to a pipe line.,Fatality,38.2180608,-103.7560606
CO,7/2/13,"Autoliv ASP, Auroua, CO 80014",Worker electrocuted after making contact with live wire while repairing electrical breaker box.,Fatality,39.6631609,-104.8279512
AR,7/2/13,"Producers Rice Mill Inc., Stuttgart, AR 72160",Employee died from apparent fall from man lift.,Fatality,34.5003748,-91.5526281
PA,7/1/13,"Easton Coach Company, Allentown, PA 18103",Employee died from head injuries after falling to the ground from the back of bus/van while loading passenger confined to a wheelchair.,Fatality,40.5719198,-75.4927278
AR,7/1/13,"U-Haul Moving & Storage, Fort Smith, AR 72901",Worker died in vehicular accident while moving a cargo truck inside the lot.,Fatality,35.3704608,-94.4130648
CA,7/1/13,"Wing Stop, Oak, CA 94608",Two workers shot and killed at retail store in an apparent robbery.,Fatality,37.837959,-122.2824021
CA,6/28/13,"Cooper Construction, Yuba City, CA 95993",Worker died from apparent heat stress after suffering a seizure while performing ground preparation.,Fatality,39.1404477,-121.6169108
NM,6/27/13,"Border State Electric,  Clayton, NM 88415",Worker killed after being involved in a motor vehicle accident.,Fatality,36.451693,-103.1841039
IA,6/25/13,"John Deere Company, Waterloo, IA 50701",Worker died from head injuries after being struck by powered industrial truck.,Fatality,42.4927641,-92.3429631
KY,6/25/13,"Kevin Miller, Monticello, KY 42633",Worker died after falling from bucket truck while cutting tree.,Fatality,36.8297937,-84.8491126
IA,6/24/13,"Cantril Feed and Grain, Cantril, IA 52542",Worker died after being struck by section of pipe while exiting boom lift that rolled over.,Fatality,40.6441959,-92.069899
WA,6/24/13,"Chelan View Orchards Inc., Manson, WA 98831","Worker killed when the orchard tractor fell over six-foot enbankment, rolled down hill and caught fire.",Fatality,47.8847447,-120.1567011
IN,6/24/13,"Co-Alliance, Union Mills, IN 46382",Worker killed when an explosion at grain elevator occurred causing worker to fall 100 feet.,Fatality,41.4930116,-86.7774419
TN,6/24/13,"Greathouse Landscape Company Inc., LaVergne, TN 37086","Worker killed when lawnmower overturned, crushing him.",Fatality,36.0290209,-86.5501654
NY,6/24/13,"NYCDOPR, Staten Island, NY 10305",Worker collapsed and died while pruning hedges. Cause of death under investigation.,Fatality,40.5944059,-74.0711359
CA,6/22/13,"Duarte Nursery, Hughson, CA 95326",Worker fainted and later died after complaining of chest pains while performing outside bench irrigation work.,Fatality,37.6027244,-120.8664811
IN,6/20/13,"RNDS, Indianapolis, IN 46241",Worker died after falling 15-feet through skylight during roofing repairs.,Fatality,39.7260156,-86.2666463
IN,6/19/13,"Newtown Farm Services, Veedersburg, IN 47987",Worker died after being pulled into grain flow while clearing blockage in grain bin. ,Fatality,40.1130947,-87.2625101
IA,6/19/13,"Recycling Inc. Des Moines, IA 50309",Worker fatally crushed between a garbage truck and parked trailer while directing tow truck.,Fatality,41.5816456,-93.6243133
CA,6/18/13,"E Light Electric Services Inc., Desert Center, CA 92239",Worker died of apparent heat-related illness.,Fatality,33.7133313,-115.4004287
PR,6/18/13,"Optima Contratista General, Ponce, PR 00716",Worker killed when side walls inside an excavation collapsed.,Fatality,18.0110768,-66.6140616
KY,6/17/13,"Townsend Tree Service, Lawrenceburg, KY 40342",Worker suffered fatal fall while cutting tree limbs.,Fatality,38.0372967,-84.8966171
CA,6/15/13,"Dick Oykstra Dairy, Ontario, CA 91761",Worker crushed and killed by gate while moving cows.,Fatality,34.0348144,-117.5848025
NM,6/15/13,"Xcel Energy, Artesia, NM 88210",Worker electrocuted when power line he was repairing contacted another live power line.,Fatality,32.8423345,-104.4032962
CA,6/14/13,"David Dougherty Trucking, Rio Linda, CA 95673",Worker fatally crushed when delivery truck he was repairing fell on him.,Fatality,38.6910138,-121.4485654
CA,6/14/13,"Western Waste Management, St. Carson, CA 90745",Worker died after being caught between a forklift and waste cargo trailer. ,Fatality,33.8232001,-118.2585096
CA,6/13/13,"Midwest Roofing Company Inc.,   Pico Rivera, CA 90660",Worker died after falling 17 feet from roof.,Fatality,33.9870228,-118.0947106
VA,6/13/13,"Schindler Elevator Corporation, Sterling, VA 20166",Worker killed when caught between the elevator cab and an I-beam while making repairs in elevator shaft.,Fatality,39.0066993,-77.4291298
