MN,5/23/10,"Cirrus Flight Operations, Blaine, MN 55449",Worker was refueling trucks used to refuel airplanes.Ê Worker was found dead on top of a truck with his head in the refueling hole.,Unknown,45.1705157,-93.1917398,1
IN,5/23/10,"Unilever, Hammond, IN 46320","Worker servicing an 800-pound temperature probe/agitator, used to mix contents in rail cars, died after being hit/crushed by the agitator.Ê Safety latch on a jib crane failed.",Unknown,41.6091215,-87.5049572,1
ID,12/23/09,"Diamond D Ranch, Inc., Stanley, ID 83278",Worker was operating a front end loader on a narrow mountain road and the loader rolled over.,Unknown,44.2166667,-114.9377778,1
ID,3/27/10,"Wada Farms Potatoes Inc., Pingree, ID 83262",Worker fell 10 feet from a bin.,Unknown,43.1733523,-112.7268293,1
TX,3/28/10,"High Sierra Energy, LP, Wheeler, TX 79096","Worker was transferring liquid petroleum from a tank battery to his tanker truck, and an explosion/fire occurred.",Unknown,35.4453257,-100.2709552,1
PA,3/29/10,"MOC, Inc., Pittsburgh, PA 15219",Worker fell from the roof of a 55-story office building.,Unknown,--,--,1
OH,3/31/10,"Advanced Composites, Inc., Sidney, OH 45365",Worker was operating a forklift. She was caught/crushed between the forklift and a stack of palletized Gaylord boxes containing plastic pellets.,Unknown,--,--,1
IL,3/31/10,"Jim Hovis dba Hovis Transportation, Champaign, IL 61822",Worker was delivering a semi-trailer load of pallets to a warehouse and was run over by his truck.,Unknown,40.1164204,-88.2433829,1
WV,3/31/10,"Mill Run Logging, Inc., Tioga, WV 26691","Worker was cutting a felled tree. The tree fell into a larger adjacent tree, striking the worker.",Unknown,38.420385,-80.656204,1
AR,3/31/10,"Planters Cotton Oil Mill, Inc., Pine Bluff, AR 71601","Worker was assisting in cleaning the clean-up room, and was having trouble breathing. Worker had an asthma attack.",Unknown,34.2284312,-92.0031955,1
NV,5/20/10,"Clark County Child Support-Family Support Division, Las Vegas, NV 89119","Worker died from heart failure, several days after suffering 3 broken ribs from falling on the floor on the way to the restroom.",Unknown,36.0765176,-115.1533426,1
TX,5/26/10,"Champion Cooler Corp., Denison, TX 76020",Worker collapsed in men's bathroom due to a massive stroke.,Unknown,32.9186258,-97.5463885,1
PA,5/26/10,"Unknown (TBD - possibly friend of homeowner), Abington, PA 19001","Worker was not wearing a harness, 20 feet in the air, cutting a tree limb, the limb broke, swung around and knocked the worker from the ladder he was working from.",Unknown,40.1313817,-75.1370254,1
KS,5/27/10,"Heckert Construction, Pittsburg, KS 66762","Worker was standing on the ground, tarping his truck with a roll of overtarping, and fell backwards striking his head on the pavement.",Unknown,37.410884,-94.70496,1
TN,5/27/10,"Randy Morris Logging, Waynesboro, TN 38485","Worker was topping a tree while a second worker was felling another tree. The tree being felled, twisted and struck the first worker topping a tree.",Unknown,35.3195217,-87.7622468,1
NC,5/28/10,"Triad International Maintenance Corporation, Greensboro, NC 27410",Worker died after falling 30 feet from a floor opening on a mobile scaffold while performing maintenance on an aircraft.,Unknown,36.127028,-79.8856824,1
NM,5/29/10,"Windsor Door Sales, Inc., Albuquerque NM 87114","Worker repairing an overhead garage door, fell from the ladder and struck his head.",Unknown,35.1958704,-106.6939803,1
TX,5/30/10,"Unit Texas Drilling, LLC, Cleburn, TX 76033",Worker rigging-up; fell 90 feet to the derrick floor.,Unknown,32.2917352,-97.5030669,1
IN,6/1/10,"Bulk Transport Corporation, Michigan City, IN 46360",Mechanic was crushed under an unsecured forklift that he was working on.,Unknown,41.7075394,-86.8950297,1
ME,6/1/10,"Francois Lessard, T3R13, ME 04462",Worker was operating a propane cook stove and was severely burned after the propane gas system ignited causing a fire and/or explosion.,Unknown,45.6573388,-68.7101604,1
NY,6/1/10,"L & S Packing Company, Inc., East Farmingdale, NY 11735",Worker was putting labels on boxes and was crushed by falling pallets.,Unknown,40.7292663,-73.416789,1
MN,6/1/10,"Mankato Place Ramp, Mankato, MN 56001",Worker died after falling from a 5-story ramp.,Unknown,44.1635775,-93.9993996,1
CA,6/1/10,"Sobarea Ranch, Fremont, CA 94539",Farm worker climbed onto stack of hay and fell into the hay baling machine.,Unknown,37.5148444,-121.9131761,1
TX,6/1/10,"Universal Maintenance Services dba APM Terminals, La Porte, TX 77571",Worker was removing a sign from the front of her truck and was struck by another truck.,Unknown,29.6657838,-95.0193728,1
TX,6/2/10,"Express Energy Services, Azle, TX 76020","Worker was trying to stab a pipe into the bottom of an elevator. The bottom bale of the elevator struck the pipe and swung into the worker, striking the worker on the face/head.",Unknown,32.8951262,-97.5458565,1
NY,6/2/10,"Feher Rubbish Removal Inc., Canastota, NY 13032",Worker was caught and crushed between rails of a roll container truck.,Unknown,43.0795121,-75.7507413,1
NC,6/2/10,"N.C. Department of Transportation, Wilmington, NC 28401","One worker was killed and another was injured when they were struck by a tractor trailer on Interstate 40, as they were closing a lane preparing to start bridge construction.",Unknown,34.263041,-77.929812,1
MO,6/2/10,"Rocha Construction, Lees Summit, MO 64086","Worker was engaged in the setting of a structural steel beam, either fell on top or was struck by the beam as it fell from the top of a concrete basement wall.",Unknown,38.9197046,-94.2846246,1
WI,6/3/10,"Delta Airlines, Madison, WI 53704",Worker was cleaning planes and was exposed to chemicals.,Unknown,43.1438143,-89.3511495,1
PA,5/22/10,"Viper Construction, Wayne, PA 19087","Worker was climbing down a ladder with tools in his hand and slipped through the ladder, fell backwards, striking his head.",Unknown,40.0600713,-75.3995089,1
IN,5/26/10,"Unknown (TBD), Muncie, IN 47303",Plumber working in a well was overcome by muriatic acid fumes. Passerby trying to rescue him was overcome and later died. Two volunteer firefighters were hospitalized. Plumber may have been off duty.,Unknown,40.1933767,-85.3863599,1
TX,5/26/10,"Watson Tree Service, Henderson, TX 75654",Worker was trimming a tree and received an electrical shock.,Unknown,32.1532156,-94.7993802,1
MD,6/3/10,"Sabra, Wang & Associates, Inc., Annapolis, MD 21401",Worker died after being struck and run over by an unknown motor vehicle that kept going; worker was thrown into the center lane and run over a second time by a tractor trailer.,Unknown,38.9784453,-76.4921829,1
AZ,6/5/10,"Swift Transportation, Phoenix, AZ 85038",Worker died after tractor trailer he was driving ran off the road and turned over.,Unknown,33.45,-111.97,1
TX,6/7/10,"C & H Power Line Construction, Co., Cleburne, TX 76033","Worker was performing drilling operations with an auger-type drilling machine to install and set utility poles into the ground. During the drilling process, a high pressure liquefied natural gas pipeline was struck and ruptured. One fatality and six wor",Unknown,32.3476438,-97.3866837,1
NY,6/7/10,"Dryden Diving, Buchanan, NY 10511",Worker was performing repairs under water.,Unknown,--,--,1
NY,6/7/10,"Melga Sales Corp, Brooklyn, NY 11231",Worker was reglazing a bathtub and was found dead.,Unknown,--,--,1
CT,6/7/10,"Premier Maintenance, Inc., Milford, CT 06460","Worker was power washing a three-story house and was moving a ladder, lost his hold, the ladder went back hitting a primary conductive power line. Worker was electrocuted.",Unknown,41.2220944,-73.0464309,1
FL,6/7/10,"Tampa Electric Company, Tampa, FL 33602",Worker contacted a power transmission line.,Unknown,27.9552692,-82.4563199,1
IL,6/7/10,"The Grain Systems, Inc., Newton, IL 62448",Worker was operating an automated laser cutter and became caught in a pinch point after the structure that holds the laser cutter moved to the right front area near the metal structure of the machine.,Unknown,38.9908766,-88.1625389,1
CT,6/7/10,"Travel Centers of America, North Haven, CT 06473",Worker was in the process of filling fuel into a tractor trailer and was struck by another tractor trailer.,Unknown,41.3909139,-72.8595447,1
FL,6/8/10,"Diego Landscaping Services, Inc., Miami, FL 33133",Worker was working from a mango tree; his pruner struck an overhead powerline and he was electrocuted.,Unknown,25.7307897,-80.2377078,1
NC,6/8/10,"Jimmy Ray Adams, Washington, NC 27889",Residential construction worker doing framing fell from a makeshift scaffold.,Unknown,35.5465517,-77.0521742,1
CA,6/8/10,"KSM Construction, Alhambra, CA 91803",Worker died after falling unconscious while moving a pry bar during welding activities.,Unknown,34.0779881,-118.1415261,1
TX,6/8/10,"Nick Thomas Inc., Canadian, TX 79014","Workers were excavating caliche for an oil field location pad. The bulldozer nicked an unidentified pipeline, resulting in an explosion. Two worker fatalities and one worker was hospitalized.",Unknown,35.91282,-100.3820772,1
FL,6/8/10,"Trafalgar Supply Company, Plant City, FL 33566",Worker had delivered a load of steel tubing on a flat bed trailer and was struck by a bundle of steel tubing that was being off-loaded.,Unknown,27.9743757,-82.1223977,1
NJ,6/9/10,"Fresh Wave LLC, Vineland, NJ 08360",Worker was crushed between a tractor trailer and a loading dock.,Unknown,39.4787827,-75.0377502,1
TX,6/10/10,"Unit Drilling Co., Wheeler, TX 79096",Workers were moving a weighted sign to the entrance of a rig site with a forklift; questionable lightning strike. One worker fatality and one worker hospitalization.,Unknown,--,--,1
SD,6/11/10,"Lux Brothers, Inc., Millbank, SD 57252",Worker was struck from a falling load after the load fell off a forklift.,Unknown,--,--,1
PA,6/11/10,"Nimaris Construction, Macungie, PA 18062",Worker was performing site survey work and was backed over by a dozer/grader.,Unknown,40.5159304,-75.5551858,1
PA,6/12/10,"Newman & Company Inc., Philadelphia, PA 19135",Worker was crushed by a paper hopper that was being loaded by a forklift.,Unknown,40.0203813,-75.0552739,1
AL,6/12/10,"Top Notch Cleaners, LLC., Valley, AL 36854",Two workers were performing cleaning and buffing activities and were found dead. One worker was found with a dust mask over his mouth and the other worker was found in a hallway.,Unknown,32.7381769,-85.1686743,1
NM,5/31/10,"Contemporary Homes of the Southwest, Inc., Rio Rancho, NM 87124","Worker, framing a second-level addition on a home, died after falling about 10 feet.",Unknown,35.2327544,-106.6630437,1
PA,6/5/10,"Overdorf Mechanical, Inc., Punxsutawney, PA 15767",Worker was conducting HVAC repairs and was working from a 6-foot ladder on the HVAC system above the ceiling tiles. He was found on the floor in an unresponsive state.,Unknown,40.9436753,-78.9708668,1
NC,6/8/10,"Camp Glen Arden Group, LLC, Tuxedo, NC 28784",Worker on tractor pulling a loaded manure spreader was run over and pinned by the spreader when tractor and spreader became disengaged and rolled backwards.,Unknown,35.2299999,-82.43,1
MN,6/10/10,"Arbuckle Construction, Minneapolis, MN 55438",Worker hanging sheetrock fell from ladder and struck head.,Unknown,44.8242287,-93.3741647,1
TN,6/11/10,"Rock Solid Security, Nashville, TN 37211","Security guard on night duty, patrolling country music festival grounds during 100-degree weather, was found collapsed inside a medical tent that was closed for the night.",Unknown,36.0775432,-86.7315785,1
LA,6/13/10,"Clifford-Lee and Associates, Franklin, LA 70538",Worker was placing a ladder to access a roof. The ladder contacted a power line and the worker was electrocuted.,Unknown,29.7960399,-91.5015002,1
WI,6/13/10,"Wiper Technologies, Inc., Milwaukee, WI 53223","Worker was fabricating oil absorbent booms filled with raw cotton fibers that float on water to absorb and limit the spread of spilled oil. Worker was operating a pallet-wrapping machine, as well as placing finished oil absorbent booms on the pallets. W",Unknown,43.1666739,-87.9824758,1
CA,6/14/10,"Blake Electric, Stockton, CA 95203",Worker was electrocuted while working on a high voltage panel; was entrapped on the panel for one hour.,Unknown,37.9536006,-121.3255688,1
TX,6/14/10,"Coastal Flow Measurement, Inc., Mont Belvieu, TX 77580",Worker was freeing a pump component under pressure and was impaled by the pump component.,Unknown,29.8484045,-94.8909317,1
AL,6/14/10,"McJunkin Red Man Company - Labarge, Hueytown, AL 35023","Worker was loading a semi-flat bed trailer with 41-foot metal pipes with a weight of 5,000 pounds, and was struck by a pipe that rolled off of the truck.",Unknown,33.4512197,-86.9966606,1
TX,6/14/10,"Select Energy Services LLC dba Cactus Lease Services, Catarina, TX 78280",Worker was loading pipe onto a flatbed trailer with a forklift. Worker was struck by a pipe and knocked off of the trailer bed.,Unknown,29.5352515,-98.4913013,1
CA,6/14/10,"U.S. Postal Service, Hayward, CA 94541",Worker was found unresponsive in a trash dumpster.,Unknown,37.6707648,-122.0838521,1
MN,6/15/10,"Delta Airlines, St. Paul International Airport, St. Paul, MN 55111",Worker greasing gears in airport gate at night put head into gear door and was struck by door.,Unknown,44.8849345,-93.2131232,1
NY,6/15/10,"OCS Industries, Rock Tavern, NY 12575",Worker was replacing structural roof panels and fell through the roof.,Unknown,41.4772692,-74.1592278,1
MO,6/15/10,"Rothamn Furniture Inc., O'Fallon, MO 63366","Worker was retrieving a load of furniture from shelving with a stock picker. He was driving the stock picker backwards, the load snagged on the shelving and fell on top of the worker pinning him to the controls.",Unknown,38.8106075,-90.6998477,1
OK,6/15/10,"Southeastern Steel Buildings, Caddo, OK 74729","Worker was engaged in cutting an 8,000-lb boiler in sections with a cutting torch. The section being cut, fell off allowing the remaining section, 5000 lbs., to flip over onto its bottom and land on the worker.",Unknown,34.1267595,-96.2633229,1
CA,6/15/10,"Whrad Silva Farms, Stockton, CA 95203",Worker drowned after being pinned under a large grader that fell into a ditch/pond.,Unknown,37.9536006,-121.3255688,1
NM,6/16/10,"AUI Inc, Alamillo, NM 87831",Driver pulling a trailer with work materials lost control of the vehicle and collided with a tractor trailer.,Unknown,34.2547889,-106.9161402,1
MS,6/16/10,"Bayou Concrete, Gulfport, MS 39501",Worker was working under a truck fixing the brakes when the truck rolled onto the worker.,Unknown,30.3981324,-89.1038783,1
NY,6/16/10,"Nassau University Medical Center, East Meadow, NY 11554",Worker was shot and killed by an off-duty corrections officer while outside hospital entrance on a break.,Unknown,40.7263126,-73.5538622,1
NY,6/16/10,"NYCTA Division of Tracks, Forest Hills, NY 11375",Worker inspecting a passenger train at night was found unconscious at end of shift.,Unknown,40.718106,-73.8448469,1
WI,6/16/10,"Stuart & Kim Sorenson Feed and Grain LLC., Zachow, WI 54182",Worker was in a grain bin breaking loose bridged grain that was not flowing and was buried in the corn.,Unknown,44.733777,-88.3630884,1
GA,6/16/10,"Temple-Inland, Inc., Rome, GA 30165","Worker was working at an unstacker, went under a catwalk, and failed to lockout the equipment. Worker raised her arm up toward the roller and was caught and pulled into the roller.",Unknown,34.257038,-85.1646726,1
IL,6/17/10,"Complete HVAC Plumbing and Electric, Inc., Fairfield, IL 62837",Worker was running a lateral sewer line when the trench wall collapsed.,Unknown,38.378937,-88.3597683,1
VA,6/17/10,"Crane Masters, Richmond, VA 23231",Worker cleaning up a trainwreck died when crane brake failed and crane fell and crushed him .,Unknown,37.440438,-77.3094674,1
OH,6/17/10,"Lake Erie Construction Company, Canton, OH 44720",Worker was working with a truck boom. The boom struck a power line and the worker was electrocuted.,Unknown,40.9034426,-81.4498717,1
OH,6/17/10,"PI & I Motor Express, Inc., Masury, OH 44438","Worker was standing on top of a trailer load of pipes pulling the tarp up to cover the load. He fell over 10 feet from the top of the load, striking his head on the concrete floor.",Unknown,41.2111676,-80.5378494,1
LA,6/17/10,"Tangent Rail Corporations, Alexandria, LA 71302",Worker was found inside the plant on the side of a ditch with a four-wheeler on top of him.,Unknown,31.3112936,-92.4451371,1
TX,4/7/10,"Windward Sea Venture, League City, TX 77573",Worker was cleaning out the bottom of yachts and was found floating near the pier.,Unknown,29.4947986,-95.0911062,1
CA,6/5/10,"Delta Window Cleaning Company, Inc., Orinda, CA 94563",Worker elevated in an aerial boom lift was killed when lift made contact with 115 KV transmission line.,Unknown,37.8771476,-122.1796888,1
CA,6/16/10,"Robert Robinson, San Jose, CA 95682",Worker suffered mass trauma to his body; cause was not known.,Unknown,37.3441303,-121.9302141,1
VI,6/17/10,"Virgin Islands Paving, St. Thomas, VI 00801",Worker was struck by a car.,Unknown,18.3418247,-64.9310032,1
CA,6/18/10,"Omni Stone Masonry Inc, Ross, CA 94957",Worker suffered critical head injury after falling from a scaffold.,Unknown,37.9599347,-122.5563645,1
AL,6/20/10,"Professional Facilities Management, Inc., Montgomery, AL 36116",Worker died from an oxygen-deficient atmosphere.,Unknown,32.265915,-86.2260131,1
TX,6/21/10,"Lewis Petro Properties, Inc., Encinal, TX 78019",Worker was removing a frozen bolt from the track of a catepiller front end loader and was struck by a bolt that entered his forehead.,Unknown,28.041117,-99.3544787,1
GA,6/22/10,"Comcast of Georgia, Atlanta, GA 30331","Worker was doing a cable connection, working on a ladder 20 feet up, became unresponsive and fell to the asphalt.",Unknown,33.698565,-84.5431867,1
KS,6/22/10,"Garden City Tire, Garden City, KS 67846","Worker was repairing tires on a front-end loader. Worker crawled under the loader with a bead bar to attempt to break the tire bead from the wheel rim. The equipment shifted and came off the jacks, crushing the worker under the rear of the loader.",Unknown,37.9716898,-100.8726618,1
TX,6/22/10,"Gleneagles Country Club, Plano, TX 75093","Worker was riding in a golf cart after a housekeeping assignment, collapsed and fell out of a moving golf cart, striking her head on the concrete cart trail.",Unknown,33.0334108,-96.8279523,1
ID,6/23/10,"Joe Cook Logging, Lewiston, ID 83501",Worker on the ground was struck by the boom of a tree delimber.,Unknown,46.4004089,-117.0011889,1
IL,6/23/10,"Rocke Overhead Doors Inc., Sullivan, IL 61951","Worker was repairing an overhead door motor. He had removed the cover of the motor exposing the electrical components to replace a component. Worker leaned over the motor after replacing the component to make an adjustment to the chain, and began to shak",Unknown,39.599479,-88.6078392,1
KS,6/24/10,"AGCO Incorporated, Russell, KS 67665",Two workers were off-loading trucks on the exterior of the grain elevator and two elevator grain tubes collapsed. Both workers were buried under structure debris.,Unknown,38.8952893,-98.8598061,1
LA,6/24/10,"Arbor Tech, Doyline, LA 71023",Worker was cutting limbs from a tree and fell 50 feet.,Unknown,32.5357073,-93.4110049,1
PA,6/24/10,"Champion Communication, Philadelphia, PA 19107","Worker was working on a TV dish from a roof, lost his balance, and fell 9 stories to the ground.",Unknown,39.9559288,-75.1574567,1
GA,6/24/10,"Maxwell Heating & Cooling, Inc., Carrollton, GA 30117",Worker was installing an air conditioning unit. He was using a torch to sweat a pipe joint and was electrocuted.,Unknown,33.5801103,-85.0766113,1
NY,6/25/10,"Preferred Transit aka Brinker Enterprises, Brooklyn, NY 11230",Worker was struck by a load of wall panels that fell off his truck.,Unknown,40.6190629,-73.9653715,1
CO,6/25/10,"RG Installation, Longmont, CO 80504",Worker was on a scaffold and the scaffold tipped over. Worker fell off and hit his head.,Unknown,40.1672068,-105.1019275,1
LA,4/5/10,"Pipe Distributors, Ltd., Amelia, LA 70340",Worker was loading pipe onto a truck and was struck by pipe.,Unknown,29.6617351,-91.1052203,1
NC,6/10/10,"Francisco Campos dba Paco Painting, Clayton, NC 27520",Four workers were injured by electrical shock. One later died.,Unknown,35.650711,-78.4563914,1
UT,6/13/10,"True Drilling LLC, Bonanza, UT 84008","Worker was fatally struck in the head by the kelly bushing, which broke free during rig-up procedures.",Unknown,40.02,-109.18,1
UT,6/16/10,"Sabre Steel LLC, West Valley City, UT 84115",Worker putting decking on roof joists was blown off roof by wind. He fell 17 feet and hit his head on a rock.,Unknown,40.7177351,-111.8985922,1
TN,6/22/10,"Tim Nicely dba Tim Nicely Construction, Bean Station, TN 37708",Worker fell 14 feet to the ground from the roof decking on a 10/12 pitch residential roof.,Unknown,36.3437016,-83.284062,1
NM,6/23/10,"EPNM Inc., Electrical Products Co., Albuquerque, NM 87102",Worker died after falling to the ground when hydraulic ram elevating a telescoping ladder truck broke in half.,Unknown,35.0848894,-106.6468148,1
NY,6/24/10,"H. Schrier & Co., Inc., Brooklyn, NY 11234",Worker fell out of a man lift.,Unknown,--,--,1
TX,6/24/10,"Smith Roofing Company, Brownwood, TX 76801",Worker was in the process of finishing a roofing contract and fell from the roof.,Unknown,31.7093197,-98.9911611,1
CO,6/25/10,"Thunder Valley Motocross, Morrison, CO 80401",Worker was setting up a camera and fell 20 feet.,Unknown,39.7158773,-105.2311827,1
FL,6/25/10,"Wilcin Enterprises, Inc., Fort Myers, FL 33907",Worker was cleaning out gutters and fell from a ladder.,Unknown,26.5588224,-81.8716058,1
WV,6/26/10,"Reel Brothers Timbering, Lumberport, WV 26386",Worker was felling a tree and was struck by another tree.,Unknown,39.3739761,-80.3484217,1
TX,6/27/10,"Texas Pack, Inc., Port Isabel, TX 78578",Worker was performing maintenance on a forklift truck battery charger and contacted live electrical parts of the battery charger.,Unknown,26.0734119,-97.2085844,1
MN,6/28/10,"ABECO, Rochester, MN 55904",Worker was crushed by a roller that tipped over.,Unknown,43.9562492,-92.4208713,1
UT,6/28/10,"Royal West Amusements Inc., West Valley City, UT 84120","Worker died when his head was impaled by metal from the drive section of a Ferris wheel. The employee slipped after acknowledging he was clear and the wheel began to turn, trapping his head.",Unknown,40.6916132,-112.0010501,1
IN,6/28/10,"Trees Are Us, Mishawaka, IN 46545",Tree trimmer struck in the head while walking under a tree on which employees were working; tree had been damaged by thunderstorms.,Unknown,41.6862153,-86.1446493,1
KS,6/29/10,"CBS, Inc., Weskan, KS 67662",Worker was working on the elevator bin deck area and fell into grain bin.,Unknown,--,--,1
PA,6/29/10,"Comcast, Broomall, PA 19008",Worker was electrocuted after contacting a sagging 4000-volt power line.,Unknown,39.96995,-75.3530229,1
CA,6/29/10,"Farm, San Joaquin County, CA 95321","Worker got off tractor, which then began to move. Then he tried to get back on to stop tractor, slipped, and was run over by tractor and trailer.",Unknown,37.6994037,-121.2497912,1
NV,6/29/10,"Las Vegas Paving Corporation, North Las Vegas, NV 89032","Worker was run over by a reversing loader which was moving dirt around a pork chop"" near an interstate entrance.""",Unknown,36.2137322,-115.1770586,1
TN,6/30/10,"Atlas Roofing, Harrison, TN 37341",Worker apparently fell while stepping out of a cherry picker and onto a scaffold.,Unknown,35.1136837,-85.1380092,1
ID,6/30/10,"Clearwater Paper Corporation, Lewiston, ID 83501",Worker was removing a jam from the back of the machine and fell onto the conveyor in the paper pulper. Worker drowned or was scalded.,Unknown,46.4004089,-117.0011889,1
ND,7/1/10,"LM Glasfiber Inc., Grand Forks, ND 58206",Worker was working from a scissor lift removing a glass wagon and was struck by/crushed by an overhead gantry crane.,Unknown,47.8920956,-97.0628188,1
NV,7/1/10,"Priority Plastics Inc., North Las Vegas, NV 89030",Temporary worker sustained a fatal crushing head injury when his head was caught between two moving parts while removing purge from a blow molding and conditioning machine.,Unknown,--,--,1
GA,7/1/10,"Utility Lines Construction Services, Augusta, GA 30907",Worker was working on a transformer came in contact with an energized 37 kV cable inside a transformer.,Unknown,33.5315344,-82.0733985,1
TX,7/3/10,"AT&T, Angleton, TX 71515",Worker was found unresponsive.,Unknown,--,--,1
KY,6/28/10,"Diamond Links, Inc., dba Diamond Links Golf Club, Catlettsburg, KY 41129","Worker was operating a Bobcat machine while installing a culvert drain pipe. The worker was thrown from the seat when the machine slid off an embankment, and was killed when the machine rolled over him.",Unknown,38.4048042,-82.6004369,1
IA,7/1/10,"Larson Construction Company Inc., Independence, IA 50344",Worker was assisting with the setting of tilt-up precast wall panels and was struck in the head by a falling pipe brace.,Unknown,--,--,1
AL,7/2/10,"Grays Tree Service, Alabaster, AL 35007","Worker was on top of a tree and was repelling down to make his cut, and hit the ground.",Unknown,33.2442813,-86.8163773,1
HI,7/2/10,"Keolohi Fishing Inc., Lahaina, HI 96761",Worker was diving for black coral and drowned.,Unknown,20.8783333,-156.6825,1
KY,7/3/10,"Western Kentucky Correctional Complex, Fredonia, KY 42411",Worker was going to her car after work when she was struck by the vehicle of another worker pulling their truck out to leave.,Unknown,37.2081074,-88.0566877,1
KS,7/6/10,"Aerospace Manufacturing CT Systems LLC., Fredonia, KS 66736",Worker had installed a new tool and was making a dry run. The tool flew out of the machine and struck the worker on the head.,Unknown,37.5339386,-95.8266483,1
PA,7/6/10,"Kolat Construction, Rices Landing, PA 15357",Worker was working construction installing a swimming pool. Worker died from a heat stroke.,Unknown,39.9453527,-79.9956095,1
OH,7/7/10,"B & W Welding, Fremont, OH 43420",Three workers were repairing two vertical support columns. During this activity the roof collapsed. One worker fatality and two workers were hospitalized.,Unknown,41.3503303,-83.1218634,1
NY,7/7/10,"Hillside Manor Rehab and Extended Care Center LLC., Jamaica Estates, NY 11432",Worker was struck by flying metal debris.,Unknown,--,--,1
IA,7/7/10,"Latham Hi Tech Seeds, Alexander, IA 50420",Worker fell from ladder while installing trim on the side of a warehouse (metal building).,Unknown,42.8058039,-93.4765943,1
FL,7/7/10,"Marden Industries, Mulberry, FL 33860",Worker was renovating a piece of farm equipment. A piece of the equipment fell and crushed him.,Unknown,27.8953038,-81.9734172,1
TX,7/7/10,"Marriott Austin, Austin, TX 78744",Worker doing laundry work and became dizzy.,Unknown,30.196311,-97.730807,1
NE,7/8/10,"ABC Construction, Aurora, NE 68818",Worker was attaching sheet metal screws on a pre-fabricated metal building and fell from a scissor lift or a forklift platform.,Unknown,40.8672415,-98.0030033,1
CO,7/8/10,"ACI Services, Englewood, CO 80110",Worker was working on an oil and gas tank; the tank exploded.,Unknown,39.6477653,-104.9877597,1
PA,7/8/10,"Boyer's Nursery, Biglerville, PA 17303",Work collapsed in the field from heat exhaustion.,Unknown,39.9203211,-77.2990962,1
GA,7/8/10,"CW Greenwood, Tallapoosa, GA 30176","Worker was performing electrical wire replacement, placed electrical wire in mouth, then grabbed a metal scaffold. Worker was electrocuted.",Unknown,33.7445499,-85.2880077,1
TX,7/8/10,"Environmental Safety & Health Consulting Services, Freeport, TX 77542",Worker was inside a 212-foot diameter tank cleaning out sludge when the air line to the respirator popped off; worker collapsed.,Unknown,28.95,-95.36,1
